t,AGFF,DGFF
-10.0,0.006196397404740136,0.0
-9.8,0.006510080948175324,0.0
-9.6,0.006845299878522421,0.0
-9.4,0.00720393446579722,0.0
-9.2,0.0075880658687628635,0.0
-9.0,0.007999999960427868,0.0
-8.8,0.008442298775826446,0.0
-8.6,0.008917812518645695,0.0
-8.4,0.009429718517502798,0.0
-8.2,0.009981565959183257,0.0
-8.0,0.010577327638568881,0.0
-7.8,0.01122146006660471,0.0
-7.6,0.011918973718018356,0.0
-7.4,0.012675515001682021,0.0
-7.199999999999999,0.013497462455050633,0.0
-7.0,0.014392039934684572,0.0
-6.8,0.015367450258589191,0.0
-6.6,0.01643303352581123,0.0
-6.4,0.01759945547379951,0.0
-6.199999999999999,0.01887893218841575,0.0
-6.0,0.020285499574110674,0.0
-5.8,0.021835337651274885,0.0
-5.6,0.023547162612949465,0.0
-5.3999999999999995,0.025442702966399267,0.0
-5.199999999999999,0.027547280735672586,0.0
-5.0,0.029890524338771533,0.0
-4.8,0.032507247827512485,0.0
-4.6,0.0354385413924539,0.0
-4.3999999999999995,0.03873313210943406,0.0
-4.199999999999999,0.042449092396842934,0.0
-4.0,0.04665599959495612,0.0
-3.8,0.05143768641811879,0.0
-3.5999999999999996,0.05689576645920319,0.0
-3.3999999999999995,0.06315419548766582,0.0
-3.1999999999999993,0.0703652190140034,0.0
-3.0,0.07871720059744698,0.0
-2.8,0.08844502658600509,0.0
-2.5999999999999996,0.09984408366428298,0.0
-2.3999999999999995,0.11328924764766413,0.0
-2.1999999999999993,0.1292610020708878,0.0
-2.0,0.14838184403140353,0.0
-1.799999999999999,0.17146776400616998,0.0
-1.5999999999999996,0.19960221926791266,0.0
-1.4000000000000004,0.23424426176737337,0.0
-1.1999999999999993,0.2773896604935644,0.0
-1.0,0.3318161128029907,0.0
-0.7999999999999989,0.40146532075694474,0.0
-0.5999999999999996,0.4920542351559874,0.0
-0.3999999999999986,0.6120824571345556,0.0
-0.1999999999999993,0.7745497196805291,0.0
0.0,0.9999999996769209,0.0
