t,AGFF,DGFF
-10.0,7.2546715822892395e-06,-1.4509365795621073e-05
-9.8,7.69646267750005e-06,-1.5392949364215775e-05
-9.6,8.174875590065879e-06,-1.6349758213235644e-05
-9.4,8.693751082486793e-06,-1.7387537753560724e-05
-9.2,9.2574994171366e-06,-1.8515037691432533e-05
-9.0,9.871057173131558e-06,-1.9742167295125654e-05
-8.8,1.0540060966140076e-05,-2.1080178712695878e-05
-8.6,1.127091854185619e-05,-2.254188417330706e-05
-8.4,1.2070931432591464e-05,-2.4141914283843626e-05
-8.2,1.2948484237850801e-05,-2.589702637912543e-05
-8.0,1.3913205944985158e-05,-2.782647410746584e-05
-7.8,1.4976202206146352e-05,-2.995245227915397e-05
-7.6,1.6150287403485775e-05,-3.2300634668710475e-05
-7.4,1.7450382622326188e-05,-3.490082720544608e-05
-7.199999999999999,1.8893849040998905e-05,-3.778776516808452e-05
-7.0,2.0501008881611184e-05,-4.1002091106646436e-05
-6.8,2.2295740408567498e-05,-4.459156092223909e-05
-6.6,2.4306068124091025e-05,-4.86125397796413e-05
-6.4,2.6565716153717363e-05,-5.313186862231615e-05
-6.199999999999999,2.91143648449931e-05,-5.8229207863831244e-05
-6.0,3.199990985608401e-05,-6.399999999999998e-05
-5.8,3.5279333759981965e-05,-7.055924125672219e-05
-5.6,3.902309186582488e-05,-7.804631955409954e-05
-5.3999999999999995,4.331556167236514e-05,-8.663127028471197e-05
-5.199999999999999,4.82613866764737e-05,-9.652293500763307e-05
-5.0,5.398975948709374e-05,-0.0001079796998164345
-4.8,6.066177988741601e-05,-0.00012132376849095555
-4.6,6.848024308522551e-05,-0.00013696033519124598
-4.3999999999999995,7.77019020471599e-05,-0.00015540363296397006
-4.199999999999999,8.865647681961564e-05,-0.0001773127612703538
-4.0,0.00010177092670189207,-0.00020354162426216158
-3.8,0.00011760491297503742,-0.0002352095528948651
-3.5999999999999996,0.0001369014972571949,-0.0002738027700078637
-3.3999999999999995,0.00016066149100763975,-0.0003213227185444339
-3.1999999999999993,0.0001902537130468233,-0.0003805070789536971
-3.0,0.00022758337163981962,-0.0004551661356395085
-2.8,0.00027535380199226317,-0.0005507068873606162
-2.5999999999999996,0.00033748616082662737,-0.0006749715162020166
-2.3999999999999995,0.0004198101594100346,-0.0008396192830323022
-2.1999999999999993,0.0005312412515892414,-0.0010624824690392617
-2.0,0.000685871030963971,-0.0013717421124828531
-1.799999999999999,0.0009068353382806524,-0.001813670724452637
-1.5999999999999996,0.0012338854452792467,-0.002467770911890709
-1.4000000000000004,0.001739154647771442,-0.0034783092634332272
-1.1999999999999993,0.0025626307543434017,-0.005125261388330813
-1.0,0.004000000065275039,-0.007999999999999998
-0.7999999999999989,0.0067487311394361215,-0.013497462477054353
-0.5999999999999996,0.012721351374040913,-0.025442703032770228
-0.3999999999999986,0.0284478834694477,-0.05689576695493893
-0.1999999999999993,0.08573388207053187,-0.17146776406035744
0.0,0.4999999998354193,-1.0
