t,AGFF,DGFF
-10.0,0.014223941773164406,-0.056895766954938545
-9.8,0.01476233142848872,-0.05904932558527575
-9.6,0.01532823895140321,-0.0613129556720005
-9.4,0.015923445146094995,-0.06369378042483739
-9.2,0.016549870908191204,-0.06619948346015332
-9.0,0.017209590275309602,-0.06883836092007702
-8.8,0.017904844840655135,-0.07161937920569618
-8.6,0.018638059799134674,-0.07455223901391528
-8.4,0.019411861651837517,-0.07764744646296771
-8.2,0.020229098087335088,-0.08091639220171677
-8.0,0.02109285990412764,-0.08437143952525201
-7.8,0.022006505684955654,-0.08802602266689517
-7.6,0.02297368917070096,-0.09189475660810634
-7.4,0.02399839000138268,-0.0959935599471887
-7.199999999999999,0.02508494816679785,-0.10033979260018525
-7.0,0.026238102602723846,-0.1049524103790377
-6.8,0.027463034710729896,-0.10985213881024529
-6.6,0.02876541724180133,-0.11506166893073666
-6.4,0.030151469568802748,-0.12060587823710806
-6.199999999999999,0.03162802012918856,-0.1265120804827024
-6.0,0.033202577149897924,-0.13281030862990761
-5.8,0.03488340899272399,-0.1395336359916874
-5.6,0.03667963535053717,-0.1467185414601339
-5.3999999999999995,0.0386013314215101,-0.15440532574948396
-5.199999999999999,0.040659646686582895,-0.162638586811929
-5.0,0.04286694099618156,-0.17146776406035663
-4.8,0.045236940698504466,-0.1809477628070252
-4.6,0.047784918132779054,-0.19113967246843974
-4.3999999999999995,0.050527898678002545,-0.20211159467846188
-4.199999999999999,0.05348490014579926,-0.21393960059934308
-4.0,0.05667721013983205,-0.2267088405565792
-3.8,0.06012870845488617,-0.24051483381587144
-3.5999999999999996,0.06386624300845556,-0.2554649720818068
-3.3999999999999995,0.06792006933338977,-0.27168027739938627
-3.1999999999999993,0.07232436595812902,-0.2892974639286332
-3.0,0.07711784096799579,-0.30847136398633845
-2.8,0.0823444481289363,-0.32937779238587317
-2.5999999999999996,0.08805423508762888,-0.35221694020792266
-2.3999999999999995,0.09430435270949789,-0.3772174106850568
-2.1999999999999993,0.1011602593335393,-0.40464103717383476
-2.0,0.1086971645654584,-0.4347886579291537
-1.799999999999999,0.11700176679105806,-0.46800706686178106
-1.5999999999999996,0.12617435425438456,-0.5046974166986012
-1.4000000000000004,0.13633135633445603,-0.5453254250850952
-1.1999999999999993,0.14760845775624046,-0.5904338307513205
-1.0,0.16016441845581447,-0.6406576735413505
-0.7999999999999989,0.17418578497158854,-0.6967431394099859
-0.5999999999999996,0.18989273364366735,-0.7595709340568956
-0.3999999999999986,0.20754636196872153,-0.8301854472236901
-0.1999999999999993,0.22745784339851982,-0.9098313728723634
0.0,0.2500000002423329,-1.0
