t,AGFF,DGFF
-10.0,0.0030981989417348975,-0.056895766954938545
-9.8,0.0032550407251141643,-0.05904932558527575
-9.6,0.0034226501742649724,-0.0613129556720005
-9.4,0.0036019674906420177,-0.06369378042483739
-9.2,0.0037940330131641976,-0.06619948346015332
-9.0,0.004000000063273575,-0.06883836092007702
-8.8,0.004221149439066728,-0.07161937920569618
-8.6,0.004458906238399294,-0.07455223901391528
-8.4,0.0047148592372838975,-0.07764744646296771
-8.2,0.004990782958519622,-0.08091639220171677
-8.0,0.005288663786854764,-0.08437143952525201
-7.8,0.005610729995243915,-0.08802602266689517
-7.6,0.005959486816737207,-0.09189475660810634
-7.4,0.006337757448303122,-0.0959935599471887
-7.199999999999999,0.006748731164127393,-0.10033979260018525
-7.0,0.007196019943795016,-0.1049524103790377
-6.8,0.0076837251047450076,-0.10985213881024529
-6.6,0.008216516741191504,-0.11506166893073666
-6.4,0.008799727742470601,-0.12060587823710806
-6.199999999999999,0.009439466101859181,-0.1265120804827024
-6.0,0.01014274981577731,-0.13281030862990761
-5.8,0.010917668863936147,-0.1395336359916874
-5.6,0.011773581348795763,-0.1467185414601339
-5.3999999999999995,0.012721351536949848,-0.15440532574948396
-5.199999999999999,0.013773640426174873,-0.162638586811929
-5.0,0.014945262221909941,-0.17146776406035663
-4.8,0.01625362396509218,-0.1809477628070252
-4.6,0.01771927076272916,-0.19113967246843974
-4.3999999999999995,0.01936656613664431,-0.20211159467846188
-4.199999999999999,0.021224546296961935,-0.21393960059934308
-4.0,0.023328000032936988,-0.2267088405565792
-3.8,0.02571884346237401,-0.24051483381587144
-3.5999999999999996,0.02844788350389056,-0.2554649720818068
-3.3999999999999995,0.03157709804434619,-0.27168027739938627
-3.1999999999999993,0.035182609838844275,-0.2892974639286332
-3.0,0.039358600617250245,-0.30847136398633845
-2.8,0.04422251364760511,-0.32937779238587317
-2.5999999999999996,0.04992204222546586,-0.35221694020792266
-2.3999999999999995,0.05664462426508534,-0.3772174106850568
-2.1999999999999993,0.06463050155610145,-0.40464103717383476
-2.0,0.07419092209124814,-0.4347886579291537
-1.799999999999999,0.08573388203556655,-0.46800706686178106
-1.5999999999999996,0.09980110966639062,-0.5046974166986012
-1.4000000000000004,0.11712213090981005,-0.5453254250850952
-1.1999999999999993,0.13869483025806492,-0.5904338307513205
-1.0,0.1659080564123396,-0.6406576735413505
-0.7999999999999989,0.20073266043417393,-0.6967431394099859
-0.5999999999999996,0.24602711765314464,-0.7595709340568956
-0.3999999999999986,0.30604122870333017,-0.8301854472236901
-0.1999999999999993,0.3872748599852363,-0.9098313728723634
0.0,0.5000000000171232,-1.0
