t,AGFF,DGFF
-10.0,0.028447883376170397,0.0
-9.8,0.02952466267964303,0.0
-9.6,0.03065647771347689,0.0
-9.4,0.031846890218521044,0.0
-9.2,0.033099741735075815,0.0
-9.0,0.03441918047175063,0.0
-8.8,0.0358096896105367,0.0
-8.6,0.037276119514961105,0.0
-8.4,0.03882372311991581,0.0
-8.2,0.040458195987787944,0.0
-8.0,0.04218571964114394,0.0
-7.8,0.04401301122147175,0.0
-7.6,0.045947378284945245,0.0
-7.4,0.04799677993355032,0.0
-7.199999999999999,0.05016989625149615,0.0
-7.0,0.052476205139542945,0.0
-6.8,0.054926069352813606,0.0
-6.6,0.05753083441057867,0.0
-6.4,0.06030293905832349,0.0
-6.199999999999999,0.06325604017857847,0.0
-6.0,0.06640515424905602,0.0
-5.8,0.06976681793777309,0.0
-5.6,0.07335927067056072,0.0
-5.3999999999999995,0.07720266277887634,0.0
-5.199999999999999,0.08131929330532679,0.0
-5.0,0.08573388193562337,0.0
-4.8,0.09047388130956256,0.0
-4.6,0.09556983612233036,0.0
-4.3999999999999995,0.10105579724826325,0.0
-4.199999999999999,0.10696980024347127,0.0
-4.0,0.11335442021654696,0.0
-3.8,0.12025741684145524,0.0
-3.5999999999999996,0.12773248597544715,0.0
-3.3999999999999995,0.13584013863095717,0.0
-3.1999999999999993,0.14464873192606106,0.0
-3.0,0.15423568195220222,0.0
-2.8,0.16468889613895998,0.0
-2.5999999999999996,0.17610847004118937,0.0
-2.3999999999999995,0.18860870528147347,0.0
-2.1999999999999993,0.202320518522978,0.0
-2.0,0.2173943289216069,0.0
-1.799999999999999,0.23400353337254934,0.0
-1.5999999999999996,0.25234870828598016,0.0
-1.4000000000000004,0.27266271247428353,0.0
-1.1999999999999993,0.2952169153049225,0.0
-1.0,0.320328836714254,0.0
-0.7999999999999989,0.3483715696615106,0.0
-0.5999999999999996,0.37978546697828575,0.0
-0.3999999999999986,0.41509272355984705,0.0
-0.1999999999999993,0.45491568638854113,0.0
0.0,0.49999999993403854,0.0
