t,AGFF,DGFF
-10.0,0.0007513148778987272,1.4509365795621073e-05
-9.5,0.0008638375773074113,1.6858005023685498e-05
-9.0,0.0009999999813327537,1.9742167295125654e-05
-8.5,0.0011663508054511585,2.332361516034985e-05
-8.0,0.0013717421808566376,2.782647410746584e-05
-7.5,0.0016283330831195007,3.3567184720217515e-05
-7.0,0.0019531250927746265,4.1002091106646436e-05
-6.5,0.0023703704793906224,5.080526342529086e-05
-6.0,0.002915451950106654,6.399999999999998e-05
-5.5,0.0036413288950638348,8.218952905399851e-05
-5.0,0.0046296294275203825,0.0001079796998164345
-4.5,0.006010518500170518,0.00014579384749963548
-4.0,0.008000000096564834,0.00020354162426216158
-3.5,0.010973936978642898,0.0002962962962962963
-3.0,0.015625000146326586,0.0004551661356395085
-2.5,0.023323615332576403,0.0007513148009015778
-2.0,0.03703703706503025,0.0013717421124828531
-1.5,0.06400000006167224,0.0029154518950437313
-1.0,0.12499999993330413,0.007999999999999998
-0.5,0.2962962962042001,0.03703703703703703
0.0,0.999999999701817,1.0
