t,AGFF,DGFF
-10.0,7.254704105551382e-06,0.006196397759436968
-9.8,7.696497067349973e-06,0.006510081320828165
-9.6,8.174902883302003e-06,0.006845300270364006
-9.4,8.693793881743665e-06,0.007203934878167922
-9.2,9.25754489834588e-06,0.00758806590629736
-9.0,9.87111102798521e-06,0.007999999999999998
-8.8,1.05401181036569e-05,0.008442298821524568
-8.6,1.1270972555307417e-05,0.008917812558687524
-8.4,1.2070989499231197e-05,0.009429718561318317
-8.2,1.2948548467008745e-05,0.009981566005562954
-8.0,1.3913274662438966e-05,0.010577327665007762
-7.8,1.4976265871326098e-05,0.011221460086513297
-7.6,1.6150362073718734e-05,0.011918973737448777
-7.4,1.74504612022852e-05,0.012675515022345759
-7.199999999999999,1.8893933954461047e-05,0.013497462477054318
-7.0,2.0501101293443914e-05,0.01439203995814661
-6.8,2.2295840134944695e-05,0.015367450281555296
-6.6,2.4306334623570204e-05,0.016433033562340847
-6.4,2.6566011087026922e-05,0.017599455512922007
-6.199999999999999,2.9114688152014236e-05,0.018878932230382436
-6.0,3.200009209235584e-05,0.0202854996243426
-5.8,3.5279719412693106e-05,0.021835337711503255
-5.6,3.902326606561941e-05,0.023547162673489937
-5.3999999999999995,4.331575313884105e-05,0.0254427030327702
-5.199999999999999,4.8261600946473096e-05,0.02754728080753361
-5.0,5.398999928984736e-05,0.029890524416745244
-4.8,6.066205121213662e-05,0.0325072479123123
-4.6,6.848035594734832e-05,0.03543854149935851
-4.3999999999999995,7.77020300876413e-05,0.03873313222566849
-4.199999999999999,8.865661526031101e-05,0.042449092532732983
-4.0,0.00010177081705930477,0.046655999999999996
-3.8,0.0001176047866097975,0.051437686876150454
-3.5999999999999996,0.00013690140254337803,0.05689576695493857
-3.3999999999999995,0.00016066137950650075,0.06315419603755501
-3.1999999999999993,0.00019025356245445655,0.07036521962056452
-3.0,0.0002275830996185991,0.07871720116618078
-2.8,0.00027535348156148843,0.08844502722990659
-2.5999999999999996,0.00033748581143103114,0.0998440843544183
-2.3999999999999995,0.000419809707667281,0.11328924843073417
-2.1999999999999993,0.0005312412955471529,0.12926100296608792
-2.0,0.0006858711271999476,0.14838184408711583
-1.799999999999999,0.0009068354555489197,0.17146776406035685
-1.5999999999999996,0.0012338856131286831,0.19960221933573266
-1.4000000000000004,0.0017391547535656278,0.23424426181889219
-1.1999999999999993,0.0025626306574905227,0.2773896605572452
-1.0,0.003999999941765088,0.33181611288120166
-0.7999999999999989,0.006748731562834977,0.4014653208858894
-0.5999999999999996,0.012721351492278543,0.4920542353112699
-0.3999999999999986,0.028447883525057692,0.612082457330549
-0.1999999999999993,0.08573388206747055,0.7745497199296217
0.0,0.4999999999619758,1.0
