t,AGFF,DGFF
-10.0,1.4509500140614953e-05,1.4509365795621073e-05
-9.8,1.5393091890478963e-05,1.5392949364215775e-05
-9.6,1.6349908851507994e-05,1.6349758213235644e-05
-9.4,1.7387696167294766e-05,1.7387537753560724e-05
-9.2,1.8515205927642625e-05,1.8515037691432533e-05
-9.0,1.9742346565894375e-05,1.9742167295125654e-05
-8.8,2.1080370713919623e-05,2.1080178712695878e-05
-8.6,2.254209706469814e-05,2.254188417330706e-05
-8.4,2.4142142286333378e-05,2.4141914283843626e-05
-8.2,2.5897271313559692e-05,2.589702637912543e-05
-8.0,2.782673729064345e-05,2.782647410746584e-05
-7.8,2.9952735921166244e-05,2.995245227915397e-05
-7.6,3.2300937967721626e-05,3.2300634668710475e-05
-7.4,3.490115465093824e-05,3.490082720544608e-05
-7.199999999999999,3.7788129620303014e-05,3.778776516808452e-05
-7.0,4.100248623326614e-05,4.1002091106646436e-05
-6.8,4.4591990639657376e-05,4.459156092223909e-05
-6.6,4.861300808863499e-05,4.86125397796413e-05
-6.4,5.313236894415961e-05,5.313186862231615e-05
-6.199999999999999,5.82297450001892e-05,5.8229207863831244e-05
-6.0,6.400058007993809e-05,6.399999999999998e-05
-5.8,7.055988046828197e-05,7.055924125672219e-05
-5.6,7.804702627733917e-05,7.804631955409954e-05
-5.3999999999999995,8.663203599738359e-05,8.663127028471197e-05
-5.199999999999999,9.652378792820154e-05,9.652293500763307e-05
-5.0,0.00010798064089636199,0.0001079796998164345
-4.8,0.00012132403975499126,0.00012132376849095555
-4.6,0.00013696057873761766,0.00013696033519124598
-4.3999999999999995,0.0001554039008243283,0.00015540363296397006
-4.199999999999999,0.0001773130568333982,0.0001773127612703538
-4.0,0.00020354198416287322,0.00020354162426216158
-3.8,0.00023520995551761076,0.0002352095528948651
-3.5999999999999996,0.00027380293514952094,0.0002738027700078637
-3.3999999999999995,0.00032132285423051035,0.0003213227185444339
-3.1999999999999993,0.0003805072453802797,0.0003805070789536971
-3.0,0.00045516631885085415,0.0004551661356395085
-2.8,0.000550707157369584,0.0005507068873606162
-2.5999999999999996,0.0006749718298324071,0.0006749715162020166
-2.3999999999999995,0.0008396196538329106,0.0008396192830323022
-2.1999999999999993,0.0010624825355177907,0.0010624824690392617
-2.0,0.0013717421988986556,0.0013717421124828531
-1.799999999999999,0.0018136707811954832,0.001813670724452637
-1.5999999999999996,0.002467770990602835,0.002467770911890709
-1.4000000000000004,0.0034783093031517617,0.0034783092634332272
-1.1999999999999993,0.005125261342876962,0.005125261388330813
-1.0,0.007999999962588135,0.007999999999999998
-0.7999999999999989,0.013497462498379766,0.013497462477054353
-0.5999999999999996,0.025442703056808118,0.025442703032770228
-0.3999999999999986,0.05689576700488019,0.05689576695493893
-0.1999999999999993,0.17146776400311325,0.17146776406035744
0.0,1.0000000000515383,1.0
