t,AGFF,DGFF
-10.0,1.0882147739635814e-05,0.0
-9.8,1.1544841926980944e-05,0.0
-9.6,1.226245663842476e-05,0.0
-9.4,1.3040799746034619e-05,0.0
-9.2,1.3886433889150942e-05,0.0
-9.0,1.4806793066057651e-05,0.0
-8.8,1.581031047937927e-05,0.0
-8.6,1.6906602482470987e-05,0.0
-8.4,1.8106638446572586e-05,0.0
-8.2,1.942298692964179e-05,0.0
-8.0,2.0870092609986965e-05,0.0
-7.8,2.2464591275040323e-05,0.0
-7.6,2.4225484858376016e-05,0.0
-7.4,2.6175627920977407e-05,0.0
-7.199999999999999,2.8340845567554492e-05,0.0
-7.0,3.075161778977676e-05,0.0
-6.8,3.3443721390797085e-05,0.0
-6.6,3.645944279820871e-05,0.0
-6.4,3.984892254507305e-05,0.0
-6.199999999999999,4.367191346806644e-05,0.0
-6.0,4.800001023219626e-05,0.0
-5.8,5.291944245958341e-05,0.0
-5.6,5.8534744315991774e-05,0.0
-5.3999999999999995,6.497345729805511e-05,0.0
-5.199999999999999,7.239220503856323e-05,0.0
-5.0,8.098476502947599e-05,0.0
-4.8,9.099282415786229e-05,0.0
-4.6,0.00010272027000211929,0.0
-4.3999999999999995,0.00011655274798308605,0.0
-4.199999999999999,0.00013298459680019368,0.0
-4.0,0.00015265624756821203,0.0
-3.8,0.00017640709295597455,0.0
-3.5999999999999996,0.00020535196389975994,0.0
-3.3999999999999995,0.00024099190829781473,0.0
-3.1999999999999993,0.00028538015913292576,0.0
-3.0,0.00034137464469116837,0.0
-2.8,0.0004130301974436133,0.0
-2.5999999999999996,0.0005062286805998222,0.0
-2.3999999999999995,0.0006297144903597166,0.0
-2.1999999999999993,0.0007968618059796001,0.0
-2.0,0.0010288065085378804,0.0
-1.799999999999999,0.0013602529332436965,0.0
-1.5999999999999996,0.001850828018488258,0.0
-1.4000000000000004,0.002608731911802501,0.0
-1.1999999999999993,0.003843946040326845,0.0
-1.0,0.0059999999945510914,0.0
-0.7999999999999989,0.010123096816114712,0.0
-0.5999999999999996,0.019082027183654114,0.0
-0.3999999999999986,0.04267182512940157,0.0
-0.1999999999999993,0.1286008231122399,0.0
0.0,0.7500000001923971,0.0
