t,AGFF,DGFF
-10.0,0.004647298405404841,0.056895766954938545
-9.8,0.004882561066273357,0.05904932558527575
-9.6,0.005133975297780462,0.0613129556720005
-9.4,0.005402951258610967,0.06369378042483739
-9.2,0.005691049527104861,0.06619948346015332
-9.0,0.006000000102668419,0.06883836092007702
-8.8,0.006331724264714932,0.07161937920569618
-8.6,0.006688359565522153,0.07455223901391528
-8.4,0.00707228907587732,0.07764744646296771
-8.2,0.007486174668125218,0.08091639220171677
-8.0,0.00793299592249457,0.08437143952525201
-7.8,0.008416095249203864,0.08802602266689517
-7.6,0.008939230501514467,0.09189475660810634
-7.4,0.009506636509077132,0.0959935599471887
-7.199999999999999,0.010123097115821765,0.10033979260018525
-7.0,0.010794029989736303,0.1049524103790377
-6.8,0.011525587733724686,0.10985213881024529
-6.6,0.012324775195224718,0.11506166893073666
-6.4,0.013199591668402944,0.12060587823710806
-6.199999999999999,0.014159199137601115,0.1265120804827024
-6.0,0.015214124680449737,0.13281030862990761
-5.8,0.016376503250644346,0.1395336359916874
-5.6,0.017660371980539217,0.1467185414601339
-5.3999999999999995,0.01908202725373035,0.15440532574948396
-5.199999999999999,0.020660460582613376,0.162638586811929
-5.0,0.02241789328756253,0.17146776406035663
-4.8,0.02438043590704953,0.1809477628070252
-4.6,0.026578906091424895,0.19113967246843974
-4.3999999999999995,0.029049849139221096,0.20211159467846188
-4.199999999999999,0.03183681936415626,0.21393960059934308
-4.0,0.0349919999621282,0.2267088405565792
-3.8,0.03857826511450378,0.24051483381587144
-3.5999999999999996,0.04267182515435446,0.2554649720818068
-3.3999999999999995,0.04736564695951346,0.27168027739938627
-3.1999999999999993,0.05277391465602868,0.2892974639286332
-3.0,0.05903790086787549,0.30847136398633845
-2.8,0.06633377038407443,0.32937779238587317
-2.5999999999999996,0.07488306328364899,0.35221694020792266
-2.3999999999999995,0.08496693628577205,0.3772174106850568
-2.1999999999999993,0.09694575217252545,0.40464103717383476
-2.0,0.1112863830971062,0.4347886579291537
-1.799999999999999,0.12860082306235424,0.46800706686178106
-1.5999999999999996,0.14970166451845068,0.5046974166986012
-1.4000000000000004,0.17568319639797053,0.5453254250850952
-1.1999999999999993,0.20804224546098188,0.5904338307513205
-1.0,0.2488620847109683,0.6406576735413505
-0.7999999999999989,0.30109899071428503,0.6967431394099859
-0.5999999999999996,0.36904067653412465,0.7595709340568956
-0.3999999999999986,0.45906184306482434,0.8301854472236901
-0.1999999999999993,0.5809122899859779,0.9098313728723634
0.0,0.7499999998818312,1.0
