t,AGFF,DGFF
-10.0,3.627360391953875e-06,1.4509365795621073e-05
-9.8,3.848250782699406e-06,1.5392949364215775e-05
-9.6,4.087453870866801e-06,1.6349758213235644e-05
-9.4,4.3468990100582905e-06,1.7387537753560724e-05
-9.2,4.628775105289045e-06,1.8515037691432533e-05
-9.0,4.9355582652404095e-06,1.9742167295125654e-05
-8.8,5.270061855217438e-06,2.1080178712695878e-05
-8.6,5.635486485361985e-06,2.254188417330706e-05
-8.4,6.035495109076701e-06,2.4141914283843626e-05
-8.2,6.474276171054447e-06,2.589702637912543e-05
-8.0,6.956639351741798e-06,2.782647410746584e-05
-7.8,7.4881348490096e-06,2.995245227915397e-05
-7.6,8.075182153824315e-06,3.2300634668710475e-05
-7.4,8.725231724525868e-06,3.490082720544608e-05
-7.199999999999999,9.446967877725851e-06,3.778776516808452e-05
-7.0,1.0250551057753003e-05,4.1002091106646436e-05
-6.8,1.1147920366568495e-05,4.459156092223909e-05
-6.6,1.215316752250486e-05,4.86125397796413e-05
-6.4,1.3283003060609994e-05,5.313186862231615e-05
-6.199999999999999,1.4557341174533598e-05,5.8229207863831244e-05
-6.0,1.6000044497036582e-05,6.399999999999998e-05
-5.8,1.763985843036086e-05,7.055924125672219e-05
-5.6,1.9511632938395692e-05,7.804631955409954e-05
-5.3999999999999995,2.1657875537519248e-05,8.663127028471197e-05
-5.199999999999999,2.413079801816064e-05,9.652293500763307e-05
-5.0,2.6995002710354793e-05,0.0001079796998164345
-4.8,3.0331029411736235e-05,0.00012132376849095555
-4.6,3.4240180123831416e-05,0.00013696033519124598
-4.3999999999999995,3.885101406039538e-05,0.00015540363296397006
-4.199999999999999,4.432831107238356e-05,0.0001773127612703538
-4.0,5.088554685765077e-05,0.00020354162426216158
-3.8,5.880255007227102e-05,0.0002352095528948651
-3.5999999999999996,6.845088077262128e-05,0.0002738027700078637
-3.3999999999999995,8.033089655032396e-05,0.0003213227185444339
-3.1999999999999993,9.512677205713942e-05,0.0003805070789536971
-3.0,0.00011379154074928931,0.0004551661356395085
-2.8,0.0001376767394789344,0.0005507068873606162
-2.5999999999999996,0.0001687429032924578,0.0006749715162020166
-2.3999999999999995,0.00020990485212753524,0.0008396192830323022
-2.1999999999999993,0.0002656206538020223,0.0010624824690392617
-2.0,0.0003429355821584733,0.0013717421124828531
-1.799999999999999,0.00045341773659076463,0.001813670724452637
-1.5999999999999996,0.000616942791800044,0.002467770911890709
-1.4000000000000004,0.0008695774066728115,0.0034783092634332272
-1.1999999999999993,0.0012813155103080735,0.005125261388330813
-1.0,0.0020000001050237137,0.007999999999999998
-0.7999999999999989,0.003374365561536765,0.013497462477054353
-0.5999999999999996,0.006360676063853021,0.025442703032770228
-0.3999999999999986,0.014223941745731977,0.05689576695493893
-0.1999999999999993,0.04286694107491936,0.17146776406035744
0.0,0.24999999998594924,1.0
