t,AGFF,DGFF
-10.0,7.254676880965488e-06,-0.056895766954938545
-9.8,7.696468461758973e-06,-0.05904932558527575
-9.6,8.174872499618844e-06,-0.0613129556720005
-9.4,8.693761850410758e-06,-0.06369378042483739
-9.2,9.257511488869127e-06,-0.06619948346015332
-9.0,9.8710750676516e-06,-0.06883836092007702
-8.8,1.054007866468015e-05,-0.07161937920569618
-8.6,1.1270930346118668e-05,-0.07455223901391528
-8.4,1.2070944568040042e-05,-0.07764744646296771
-8.2,1.2948499701562393e-05,-0.08091639220171677
-8.0,1.391322239048491e-05,-0.08437143952525201
-7.8,1.4976210356038083e-05,-0.08802602266689517
-7.6,1.6150288825978738e-05,-0.09189475660810634
-7.4,1.745037951100395e-05,-0.0959935599471887
-7.199999999999999,1.8893845223961483e-05,-0.10033979260018525
-7.0,2.0501004896746727e-05,-0.1049524103790377
-6.8,2.229576542722318e-05,-0.10985213881024529
-6.6,2.430625592311871e-05,-0.11506166893073666
-6.4,2.6565947412394556e-05,-0.12060587823710806
-6.199999999999999,2.911465890827272e-05,-0.1265120804827024
-6.0,3.200006032330568e-05,-0.13281030862990761
-5.8,3.527966731104247e-05,-0.1395336359916874
-5.6,3.90231435639794e-05,-0.1467185414601339
-5.3999999999999995,4.3315612737007076e-05,-0.15440532574948396
-5.199999999999999,4.826144384339144e-05,-0.162638586811929
-5.0,5.398982234671251e-05,-0.17146776406035663
-4.8,6.066196631494683e-05,-0.1809477628070252
-4.6,6.848026194552892e-05,-0.19113967246843974
-4.3999999999999995,7.770190206672921e-05,-0.20211159467846188
-4.199999999999999,8.865649417712535e-05,-0.21393960059934308
-4.0,0.00010177094837808682,-0.2267088405565792
-3.8,0.00011760499465864719,-0.24051483381587144
-3.5999999999999996,0.00013690163437559698,-0.2554649720818068
-3.3999999999999995,0.00016066142592626047,-0.27168027739938627
-3.1999999999999993,0.0001902535493291015,-0.2892974639286332
-3.0,0.00022758308896116572,-0.30847136398633845
-2.8,0.000275353458016713,-0.32937779238587317
-2.5999999999999996,0.00033748579100969736,-0.35221694020792266
-2.3999999999999995,0.0004198097241642556,-0.3772174106850568
-2.1999999999999993,0.0005312412859179562,-0.40464103717383476
-2.0,0.0006858711092083184,-0.4347886579291537
-1.799999999999999,0.0009068354317463068,-0.46800706686178106
-1.5999999999999996,0.0012338855866582189,-0.5046974166986012
-1.4000000000000004,0.001739154681528543,-0.5453254250850952
-1.1999999999999993,0.002562630697319091,-0.5904338307513205
-1.0,0.004000000028026342,-0.6406576735413505
-0.7999999999999989,0.006748731275209747,-0.6967431394099859
-0.5999999999999996,0.012721351509113092,-0.7595709340568956
-0.3999999999999986,0.02844788343636902,-0.8301854472236901
-0.1999999999999993,0.08573388202257493,-0.9098313728723634
0.0,0.4999999998929071,-1.0
