t,AGFF,DGFF
-10.0,0.0015490996302754973,0.006196397759436968
-9.8,0.0016275205035575016,0.006510081320828165
-9.6,0.0017113252523454276,0.006845300270364006
-9.4,0.0018009838164095545,0.007203934878167922
-9.2,0.0018970165824380054,0.00758806590629736
-9.0,0.0020000001092026483,0.007999999999999998
-8.8,0.0021105747822976655,0.008442298821524568
-8.6,0.0022294532199438194,0.008917812558687524
-8.4,0.0023574297250966497,0.009429718561318317
-8.2,0.0024953915927838494,0.009981566005562954
-8.0,0.0026443320120450578,0.010577327665007762
-7.8,0.002805365110779038,0.011221460086513297
-7.6,0.0029797435284467807,0.011918973737448777
-7.4,0.003168878858688643,0.012675515022345759
-7.199999999999999,0.0033743657269399083,0.013497462477054318
-7.0,0.003598010100029022,0.01439203995814661
-6.8,0.0038418626820852226,0.015367450281555296
-6.6,0.004108258511397933,0.016433033562340847
-6.4,0.004399863930236439,0.017599455512922007
-6.199999999999999,0.00471973310340296,0.018878932230382436
-6.0,0.005071374955499367,0.0202854996243426
-5.8,0.005458834480477565,0.021835337711503255
-5.6,0.005886790727568585,0.023547162673489937
-5.3999999999999995,0.006360675818756144,0.0254427030327702
-5.199999999999999,0.00688682025068999,0.02754728080753361
-5.0,0.007472631150599095,0.029890524416745244
-4.8,0.008126812041089622,0.0325072479123123
-4.6,0.008859635442941084,0.03543854149935851
-4.3999999999999995,0.009683283097656065,0.03873313222566849
-4.199999999999999,0.010612273171741838,0.042449092532732983
-4.0,0.011664000046803872,0.046655999999999996
-3.8,0.012859421746018555,0.051437686876150454
-3.5999999999999996,0.014223941773164413,0.05689576695493857
-3.3999999999999995,0.015788549048936354,0.06315419603755501
-3.1999999999999993,0.017591304950663342,0.07036521962056452
-3.0,0.019679300327448048,0.07871720116618078
-2.8,0.022111256825816623,0.08844502722990659
-2.5999999999999996,0.02496102110527336,0.0998440843544183
-2.3999999999999995,0.028322312114767857,0.11328924843073417
-2.1999999999999993,0.03231525075009944,0.12926100296608792
-2.0,0.037095461007118295,0.14838184408711583
-1.799999999999999,0.0428669409961816,0.17146776406035685
-1.5999999999999996,0.04990055485010548,0.19960221933573266
-1.4000000000000004,0.05856106545561737,0.23424426181889219
-1.1999999999999993,0.06934741511525096,0.2773896605572452
-1.0,0.08295402825294884,0.33181611288120166
-0.7999999999999989,0.1003663302612384,0.4014653208858894
-0.5999999999999996,0.1230135589091384,0.4920542353112699
-0.3999999999999986,0.1530206144034239,0.612082457330549
-0.1999999999999993,0.19363743011440154,0.7745497199296217
0.0,0.2500000002423329,1.0
