E,t,xsec
9.92,-0.63,0.5161012430217691
9.93,-0.73,0.259079119702082
10.08,-0.6,0.6733364152583738
10.08,-0.7,0.32998570633056334
10.08,-0.8,0.1729345191885449
10.08,-0.9,0.09574179054116157
10.07,-1.05,0.04275450799166669
10.23,-0.57,0.8812904309427914
10.23,-0.67,0.4221955616943313
10.23,-0.77,0.21725263374214812
10.23,-0.87,0.11848692817434184
10.22,-0.97,0.06763016439864385
10.23,-1.12,0.0316280837075834
10.38,-0.54,1.1611140725222937
10.38,-0.64,0.5428530301318151
10.38,-0.74,0.2739557966330432
10.38,-0.84,0.14705734684653082
10.38,-0.94,0.08306210553008357
10.38,-1.09,0.0381219710117571
10.56,-0.51,1.552246359211941
10.56,-0.61,0.7069928685834374
10.55,-0.71,0.3486162172296506
10.55,-0.81,0.18401638690680452
10.55,-0.91,0.10250446986070844
10.55,-1.06,0.04626118604490343
10.54,-1.26,0.01802780208143556
9.17,-0.87,0.08618977033611673
9.18,-0.96,0.052107483784744245
9.18,-1.06,0.03086280172618999
9.33,-0.8,0.1383600602246906
9.33,-0.92,0.06827059123235947
9.33,-1.07,0.030852400578696385
9.33,-1.25,0.013176456330261873
9.48,-0.75,0.19902043110629544
9.48,-0.85,0.10717166789645374
9.48,-0.95,0.060672821081681164
9.48,-1.1,0.027909540747925093
9.48,-1.3,0.01111026412825056
9.63,-0.71,0.27121752061528975
9.63,-0.81,0.14281712459900744
9.63,-0.91,0.07936690315760564
9.63,-1.03,0.041590124374428494
9.63,-1.18,0.01996529308700938
9.63,-1.36,0.009030441188598347
9.78,-0.67,0.37284394940575216
9.78,-0.77,0.1916278814512492
9.78,-0.87,0.10438885537638723
9.78,-0.99,0.05363451920736056
9.78,-1.17,0.021904581663765313
9.78,-1.43,0.00710262222492963
9.93,-0.68,0.36300102869928835
9.93,-0.88,0.10289819466529618
9.93,-1.1,0.03201786484296236
8.8,-1.93,0.0008493180541805182
9.0,-2.24,0.00035943862425658117
9.0,-2.64,0.00012415432897895727
9.18,-2.34,0.0002900697182678965
9.17,-2.87,7.58534643883761e-05
9.32,-2.61,0.00014997517838751675
9.33,-3.15,4.2846081332685564e-05
9.48,-2.73,0.00011784847788213523
9.47,-3.29,3.340736320928038e-05
9.62,-2.99,6.729969783620143e-05
9.62,-3.54,2.1198186863479987e-05
9.77,-3.18,4.659146069621511e-05
9.77,-3.76,1.4618056627362465e-05
9.92,-3.33,3.5683368503336695e-05
9.93,-3.92,1.1473812960892772e-05
10.08,-3.67,1.9129652156747187e-05
10.08,-4.29,6.325731424605837e-06
10.23,-4.49,4.769838232425704e-06
10.39,-4.25,7.437758355196238e-06
10.38,-4.74,3.366078160313319e-06
10.53,-4.54,4.815295117661889e-06
9.18,-0.98,0.046780188625926186
9.18,-1.13,0.021851341167770887
9.33,-1.02,0.03981864396227364
9.32,-1.28,0.01150062024385599
9.33,-1.54,0.003994345440026801
9.48,-1.14,0.022994382617761162
9.48,-1.44,0.006203736430880196
9.47,-1.75,0.001957697337359197
9.63,-1.2,0.018201523907946618
9.63,-1.54,0.004408411752574182
9.63,-1.97,0.0010013877628829862
9.78,-1.43,0.00710262222492963
9.78,-1.78,0.001953510681732633
9.78,-2.15,0.0006091705263563631
9.92,-1.71,0.002597034977134571
9.92,-2.27,0.0004515815376952578
10.07,-1.75,0.0023654705391813503
10.07,-2.35,0.00037929150949907886
10.23,-1.99,0.001133304340464723
10.23,-2.61,0.0002018708837225948
10.38,-2.11,0.0008227811986130013
10.38,-2.73,0.00015715518517674364
10.55,-2.52,0.00027886658470831406
9.14,-0.92,0.06410757793119463
8.96,-1.25,0.011598291684258733
8.8,-1.72,0.0017146655920640705
8.77,-2.24,0.0003299045708013385
8.78,-2.94,5.6115755399133586e-05
8.95,-3.92,8.341355039806513e-06
9.1,-4.95,1.6975961599680532e-06
10.0,-0.69,0.3455521874292508
9.85,-0.87,0.10654874128796017
9.83,-1.21,0.01848446243863663
9.83,-1.71,0.002525954653352564
9.82,-2.24,0.00047607538198435014
9.84,-2.97,7.571674410333471e-05
9.86,-3.89,1.1846432010549897e-05
9.76,-5.06,1.7444989954469035e-06
9.93,-6.37,3.4321394251155826e-07
10.96,-0.46,2.6199631442703617
10.87,-0.6,0.819947380139794
10.85,-0.88,0.1308265460536574
10.86,-1.18,0.02805256515311517
10.86,-1.69,0.0036246204255352237
10.83,-2.24,0.0006404827591413234
10.82,-2.87,0.00012807379311876858
10.81,-3.92,1.4993109861856739e-05
10.78,-4.93,2.8351644541954465e-06
10.7,-6.97,2.1049005337238968e-07
10.7,-8.36,5.5668055790090754e-08
