E,t,xsec
9.92,-0.63,137.2927389043925
9.93,-0.73,119.71142272019024
10.08,-0.6,147.1400083367072
10.08,-0.7,128.13807987307067
10.08,-0.8,111.80518243179037
10.08,-0.9,97.72887030223255
10.07,-1.05,79.95531986671496
10.23,-0.57,157.1792850759641
10.23,-0.67,136.94430587050627
10.23,-0.77,119.54726278753728
10.23,-0.87,104.54959371746087
10.22,-0.97,91.41890192578747
10.23,-1.12,75.31661695507651
10.38,-0.54,167.66607916862898
10.38,-0.64,146.1416207094319
10.38,-0.74,127.63221889629742
10.38,-0.84,111.67182953258852
10.38,-0.94,97.87465680580276
10.38,-1.09,80.54760275550775
10.56,-0.51,179.37058016415207
10.56,-0.61,156.43133797190706
10.55,-0.71,136.48921539118717
10.55,-0.81,119.48576059410368
10.55,-0.91,104.78176137411172
10.55,-1.06,86.30716623849155
10.54,-1.26,66.85682871891261
9.17,-0.87,83.89069757300162
9.18,-0.96,74.08677604294991
9.18,-1.06,64.46206368832216
9.33,-0.8,96.18113896880377
9.33,-0.92,81.23374428101063
9.33,-1.07,66.03975694497261
9.33,-1.25,51.744488831960645
9.48,-0.75,106.5785923892249
9.48,-0.85,92.64403510704497
9.48,-0.95,80.67534152285504
9.48,-1.1,65.76023009789087
9.48,-1.3,50.33253272146628
9.63,-0.71,116.25456341409205
9.63,-0.81,101.1064493297814
9.63,-0.91,88.09272640335458
9.63,-1.03,74.83444563459852
9.63,-1.18,61.22349950268794
9.63,-1.36,48.31861960110846
9.78,-0.67,126.56240111348923
9.78,-0.77,110.11973949584596
9.78,-0.87,95.99187494900991
9.78,-0.99,81.595408114595
9.78,-1.17,64.21819869223953
9.78,-1.43,45.803467533212476
9.93,-0.68,128.28222260682264
9.93,-0.88,97.55523987106568
9.93,-1.1,72.75416140409962
8.8,-1.93,17.724631348044028
9.0,-2.24,12.815277202993384
9.0,-2.64,7.748992931158594
9.18,-2.34,12.104324608480287
9.17,-2.87,6.279031769212048
9.32,-2.61,9.156466420421955
9.33,-3.15,4.8091786272118044
9.48,-2.73,8.42218611213952
9.47,-3.29,4.333856942265337
9.62,-2.99,6.535218838786565
9.62,-3.54,3.4648784150647747
9.77,-3.18,5.5566435302169115
9.77,-3.76,2.8828192820548986
9.92,-3.33,4.961219166846077
9.93,-3.92,2.5849648076456355
10.08,-3.67,3.614403720774386
10.08,-4.29,1.8439180540694446
10.23,-4.49,1.5901969983280786
10.39,-4.25,2.1877599241976577
10.38,-4.74,1.3060077320329369
10.53,-4.54,1.7097108974700526
9.18,-0.98,72.0438477949065
9.18,-1.13,58.53341566780283
9.33,-1.02,70.73064555153721
9.32,-1.28,49.57214603960233
9.33,-1.54,35.247028591167336
9.48,-1.14,62.30785933072624
9.48,-1.44,41.87633621240801
9.47,-1.75,28.00938199312859
9.63,-1.2,59.62126229631795
9.63,-1.54,38.29098871276925
9.63,-1.97,22.284497817976646
9.78,-1.43,45.803467533212476
9.78,-1.78,29.437098016012865
9.78,-2.15,18.695219706925943
9.92,-1.71,33.31422356581237
9.92,-2.27,16.873359679308003
10.07,-1.75,32.92320643678848
10.07,-2.35,16.036433135960596
10.23,-1.99,25.626932569895047
10.23,-2.61,12.429745147952884
10.38,-2.11,23.08293800017535
10.38,-2.73,11.328927065803915
10.55,-2.52,15.037750224173449
9.14,-0.92,77.59474371249807
8.96,-1.25,46.67324419591979
8.8,-1.72,23.431455711133363
8.77,-2.24,11.680262424185756
8.78,-2.94,4.8110772140648805
8.95,-3.92,1.5863315693314102
9.1,-4.95,0.5159719475332752
10.0,-0.69,128.10632543781443
9.85,-0.87,97.34576741802827
9.83,-1.21,61.62220589802233
9.83,-1.71,32.54997670020044
9.82,-2.24,16.97562619390875
9.84,-2.97,7.254417473068732
9.86,-3.89,2.593133952958306
9.76,-5.06,0.6843072741689751
9.93,-6.37,0.18560672190674793
10.96,-0.46,202.4745669814345
10.87,-0.6,165.60756153099496
10.85,-0.88,114.23617283008201
10.86,-1.18,78.18878305357488
10.86,-1.69,42.07306059477375
10.83,-2.24,22.095801834442337
10.82,-2.87,10.944165304183235
10.81,-3.92,3.5864041303128937
10.78,-4.93,1.2704504439698903
10.7,-6.97,0.16248512958203787
10.7,-8.36,0.04128357515149402
