E,t,xsec
9.92,-0.63,71.33932713642129
9.93,-0.73,51.653332859078006
10.08,-0.6,81.69460543154183
10.08,-0.7,67.81134507203804
10.08,-0.8,125.08917132290043
10.08,-0.9,49.54878776757862
10.07,-1.05,28.786830436072876
10.23,-0.57,95.69553925848345
10.23,-0.67,81.81068287471619
10.23,-0.77,55.7894893085838
10.23,-0.87,50.85017374763331
10.22,-0.97,69.28478281152151
10.23,-1.12,22.811960153397873
10.38,-0.54,152.11063966283214
10.38,-0.64,100.17918377388656
10.38,-0.74,121.85238657012951
10.38,-0.84,49.954160755240366
10.38,-0.94,55.59999462364301
10.38,-1.09,28.759184282849446
10.56,-0.51,108.63646552915293
10.56,-0.61,74.42659330314162
10.55,-0.71,56.87116843646778
10.55,-0.81,54.15816580033049
10.55,-0.91,79.1063947271637
10.55,-1.06,61.26008787208913
10.54,-1.26,18.724807594164485
9.17,-0.87,43.99361956347651
9.18,-0.96,28.266945554287457
9.18,-1.06,23.950313127751002
9.33,-0.8,39.16864901624033
9.33,-0.92,30.673787051067894
9.33,-1.07,194.32531918131346
9.33,-1.25,56.56917273053622
9.48,-0.75,47.213904509459404
9.48,-0.85,182.71128864250167
9.48,-0.95,56.91692358136
9.48,-1.1,68.84343038780189
9.48,-1.3,17.51014313219514
9.63,-0.71,54.41346468963823
9.63,-0.81,57.46746374679507
9.63,-0.91,36.2468703171754
9.63,-1.03,26.604833368832814
9.63,-1.18,17.61424783296033
9.63,-1.36,16.843289343882823
9.78,-0.67,94.12828680696919
9.78,-0.77,57.69883751323333
9.78,-0.87,35.897919226204785
9.78,-0.99,30.925616099984794
9.78,-1.17,18.97252820886891
9.78,-1.43,15.254626939134258
9.93,-0.68,80.69446038022969
9.93,-0.88,113.82346470058071
9.93,-1.1,164.8911053552336
8.8,-1.93,3.5932091249842024
9.0,-2.24,2.426790176353903
9.0,-2.64,1.2535220920417187
9.18,-2.34,1.9980108102831315
9.17,-2.87,0.7801395377717427
9.32,-2.61,1.4279393796452526
9.33,-3.15,0.6335392652483252
9.48,-2.73,1.9200408655577061
9.47,-3.29,0.5342153317788133
9.62,-2.99,0.8587110632692155
9.62,-3.54,0.3919512750400773
9.77,-3.18,0.6920497824312477
9.77,-3.76,0.30696591400019085
9.92,-3.33,0.5465958824014759
9.93,-3.92,0.2644285734842759
10.08,-3.67,0.36681454058300583
10.08,-4.29,0.16765728935608742
10.23,-4.49,1.0153570287201976
10.39,-4.25,0.1868559257427705
10.38,-4.74,0.10332743682847023
10.53,-4.54,0.13562788139224272
9.18,-0.98,27.230650294418773
9.18,-1.13,19.732767681731477
9.33,-1.02,25.6592628323211
9.32,-1.28,24.247045802582402
9.33,-1.54,9.012769434421498
9.48,-1.14,35.1653193218188
9.48,-1.44,19.34447712579272
9.47,-1.75,6.246538540055131
9.63,-1.2,18.002461613993372
9.63,-1.54,10.885207165920251
9.63,-1.97,4.343359452977782
9.78,-1.43,15.254626939134258
9.78,-1.78,22.822278298460024
9.78,-2.15,3.277707871596265
9.92,-1.71,7.078632567212959
9.92,-2.27,2.7495895534192614
10.07,-1.75,21.97591636518719
10.07,-2.35,2.471773418312356
10.23,-1.99,5.99210496916554
10.23,-2.61,1.6879575676830918
10.38,-2.11,6.027026744568189
10.38,-2.73,1.4399106169068694
10.55,-2.52,2.0202900902271708
9.14,-0.92,31.482943952892192
8.96,-1.25,14.99414869247218
8.8,-1.72,11.863434949234403
8.77,-2.24,2.343624967102545
8.78,-2.94,1.036835822584184
8.95,-3.92,0.18279157301718027
9.1,-4.95,0.04739959125071722
10.0,-0.69,112.50424450678754
9.85,-0.87,38.60815386726352
9.83,-1.21,24.093602871346146
9.83,-1.71,7.669421627329497
9.82,-2.24,2.843279290472329
9.84,-2.97,0.8699107890163087
9.86,-3.89,0.2646930292932675
9.76,-5.06,0.11125731005555818
9.93,-6.37,0.012894266634385455
10.96,-0.46,106.32084027803953
10.87,-0.6,75.50704081380151
10.85,-0.88,89.23641062492806
10.86,-1.18,27.10433500763158
10.86,-1.69,8.644895534166537
10.83,-2.24,7.564345269633344
10.82,-2.87,1.3112159237075809
10.81,-3.92,0.3047901387099174
10.78,-4.93,0.09114425422785578
10.7,-6.97,0.009810728814519073
10.7,-8.36,0.0021374897447663057
