E,t,xsec
8.5,-3.7292664731006795,8.547568078420008e-07
8.5,-3.48533403763987,1.4439666458450114e-06
8.5,-3.2414016021790597,2.484585832377857e-06
8.5,-2.99746916671825,4.375693181014848e-06
8.5,-2.75353673125744,7.93173134173424e-06
8.5,-2.5096042957966302,1.4896392703556657e-05
8.5,-2.2656718603358206,2.921851392934039e-05
8.5,-2.021739424875011,6.0467712246552145e-05
8.5,-1.7778069894142008,0.00013380550563544033
8.5,-1.5338745539533911,0.0003224418909865846
8.5,-1.2899421184925808,0.0008685804690532269
9.125,-5.386488984255002,6.025354443845686e-08
9.125,-5.133622685313042,9.375455881144897e-08
9.125,-4.880756386371081,1.4609114832905222e-07
9.125,-4.627890087429121,2.288021696423265e-07
9.125,-4.375023788487161,3.6160306625876196e-07
9.125,-4.1221574895452004,5.772280185267325e-07
9.125,-3.86929119060324,9.35820208989098e-07
9.125,-3.6164248916612793,1.5448125228267257e-06
9.125,-3.3635585927193192,2.6064176020476094e-06
9.125,-3.110692293777359,4.5131600125392835e-06
9.125,-2.8578259948353986,8.06622303756317e-06
9.125,-2.604959695893438,1.4963585122773723e-05
9.125,-2.352093396951478,2.9041974450042747e-05
9.125,-2.099227098009518,5.9568221313145994e-05
9.125,-1.8463607990675572,0.00013083652470068433
9.125,-1.5934945001255967,0.0003134103564525663
9.125,-1.3406282011836366,0.000840561764686441
9.125,-1.0877619022416765,0.002626610473870667
9.125,-0.8348956032997163,0.006816720584808985
9.75,-6.798935210885176,1.057652395475693e-08
9.75,-6.55181761725734,1.5618879405730016e-08
9.75,-6.304700023629505,2.284130618246575e-08
9.75,-6.057582430001669,3.336435494849437e-08
9.75,-5.810464836373834,4.873516631547895e-08
9.75,-5.563347242745998,7.135852708029719e-08
9.75,-5.316229649118163,1.0494941101810769e-07
9.75,-5.069112055490327,1.5536750908471543e-07
9.75,-4.8219944618624915,2.3196354082931447e-07
9.75,-4.5748768682346554,3.4989774189176326e-07
9.75,-4.327759274606819,5.35313817695478e-07
9.75,-4.080641680978984,8.282861299967261e-07
9.75,-3.8335240873511487,1.305638636609222e-06
9.75,-3.586406493723313,2.099587326170663e-06
9.75,-3.3392889000954775,3.4551838766082738e-06
9.75,-3.092171306467642,5.8409667801001115e-06
9.75,-2.8450537128398063,1.0190516196061751e-05
9.75,-2.5979361192119708,1.845276819849943e-05
9.75,-2.3508185255841347,3.4929746548175245e-05
9.75,-2.1037009319562996,6.976047815947623e-05
9.75,-1.8565833383284636,0.0001488081142135348
9.75,-1.6094657447006284,0.00034516203723937487
9.75,-1.3623481510727924,0.0008887435172240505
9.75,-1.1152305574449572,0.00264131417845127
9.75,-0.8681129638171212,0.009571883639052151
9.75,-0.6209953701892861,0.049276733678251056
10.375,-8.125830255101352,2.7095258270826536e-09
10.375,-7.879501665217729,3.8875760871035416e-09
10.375,-7.633173075334106,5.515994054369123e-09
10.375,-7.386844485450483,7.770623344025571e-09
10.375,-7.14051589556686,1.089826681365051e-08
10.375,-6.8941873056832375,1.525668759552404e-08
10.375,-6.647858715799615,2.135746276278777e-08
10.375,-6.4015301259159925,2.994157600389787e-08
10.375,-6.1552015360323695,4.2130054465656956e-08
10.375,-5.908872946148747,5.952735435673344e-08
10.375,-5.662544356265124,8.46017637049792e-08
10.375,-5.416215766381502,1.2110508832183573e-07
10.375,-5.169887176497879,1.7485086840095332e-07
10.375,-4.923558586614256,2.550106122205635e-07
10.375,-4.677229996730633,3.7607689196395337e-07
10.375,-4.43090140684701,5.629266467473717e-07
10.375,-4.184572816963387,8.527171869822236e-07
10.375,-3.938244227079764,1.3159779537705219e-06
10.375,-3.691915637196141,2.0710506492620987e-06
10.375,-3.445587047312518,3.3333111791519157e-06
10.375,-3.199258457428895,5.505149493012438e-06
10.375,-2.952929867545273,9.368325271905472e-06
10.375,-2.70660127766165,1.6509800775994905e-05
10.375,-2.460272687778027,3.0322797421462025e-05
10.375,-2.2139440978944043,5.852028825120173e-05
10.375,-1.9676155080107813,0.00011989278135232069
10.375,-1.7212869181271584,0.0002646144343766344
10.375,-1.4749583282435355,0.00064181886517988
10.375,-1.2286297383599134,0.0017616576626538162
10.375,-0.9823011484762905,0.0056810738862298656
10.375,-0.7359725585926675,0.023873822804637783
10.375,-0.48964396870904503,0.3615124964527192
11.0,-9.408668463495644,8.679702221871301e-10
11.0,-9.158423169762626,1.2308659923455989e-09
11.0,-8.90817787602961,1.7185831094660961e-09
11.0,-8.657932582296592,2.3754269633567796e-09
11.0,-8.407687288563576,3.2593552720354512e-09
11.0,-8.157441994830558,4.45093104469144e-09
11.0,-7.90719670109754,6.064874243987012e-09
11.0,-7.656951407364523,8.254169834996465e-09
11.0,-7.406706113631506,1.1238186260951415e-08
11.0,-7.156460819898489,1.5324055859046025e-08
11.0,-6.906215526165472,2.095367217852213e-08
11.0,-6.655970232432454,2.876074552551149e-08
11.0,-6.405724938699437,3.9663541117742635e-08
11.0,-6.1554796449664195,5.4993573117081575e-08
11.0,-5.905234351233402,7.683519277047792e-08
11.0,-5.6549890575003845,1.0815224433326616e-07
11.0,-5.404743763767367,1.5340899504398581e-07
11.0,-5.15449847003435,2.2035257073447412e-07
11.0,-4.904253176301333,3.1977920755483427e-07
11.0,-4.654007882568315,4.701120982688066e-07
11.0,-4.403762588835298,7.012720433413621e-07
11.0,-4.153517295102281,1.0634486240564654e-06
11.0,-3.9032720013692632,1.64298518867313e-06
11.0,-3.653026707636246,2.5926285675406467e-06
11.0,-3.402781413903229,4.191265857833286e-06
11.0,-3.152536120170212,6.966815723966332e-06
11.0,-2.902290826437195,1.1959610744864726e-05
11.0,-2.652045532704177,2.1318807497685144e-05
11.0,-2.40180023897116,3.973719985301327e-05
11.0,-2.151554945238143,7.814648500095671e-05
11.0,-1.9013096515051249,0.00016409642990907809
11.0,-1.6510643577721078,0.00037421062798025524
11.0,-1.4008190640390907,0.000946570705473674
11.0,-1.1505737703060728,0.0027557701192721814
11.0,-0.9003284765730566,0.009751999293478116
11.0,-0.6500831828400386,0.046175114455533885
11.0,-0.39983788910702334,0.35448715021951216
