E,t,xsec
9.92,-0.63,166.20939099938744
9.93,-0.73,134.52199368939284
10.08,-0.6,182.80433952643594
10.08,-0.7,147.16623818338957
10.08,-0.8,119.51326236904511
10.08,-0.9,97.86116705446182
10.07,-1.05,73.4604381951399
10.23,-0.57,200.77206122190438
10.23,-0.67,161.0761181329498
10.23,-0.77,130.37268243755517
10.23,-0.87,106.40589274976362
10.22,-0.97,87.3983169058704
10.23,-1.12,66.23302879930621
10.38,-0.54,220.5971844377486
10.38,-0.64,176.3800746186872
10.38,-0.74,142.2884944146561
10.38,-0.84,115.75835076849629
10.38,-0.94,94.93062858805764
10.38,-1.09,71.50181371557278
10.56,-0.51,243.69926749036358
10.56,-0.61,194.17276920491136
10.55,-0.71,155.8625944666996
10.55,-0.81,126.38791595228868
10.55,-0.91,103.31762895634361
10.55,-1.06,77.4575496140118
10.54,-1.26,53.99969252501584
9.17,-0.87,88.10101905109063
9.18,-0.96,74.5252895452737
9.18,-1.06,62.208889235937725
9.33,-0.8,104.24375187330149
9.33,-0.92,82.57868968088816
9.33,-1.07,62.741467976961786
9.33,-1.25,46.11630566250718
9.48,-0.75,118.67806566330368
9.48,-0.85,97.16059887422817
9.48,-0.95,80.20217886607085
9.48,-1.1,61.029087406066395
9.48,-1.3,43.4749852330783
9.63,-0.71,132.6814870273687
9.63,-0.81,108.13962073907358
9.63,-0.91,88.87730071930854
9.63,-1.03,70.9722785453836
9.63,-1.18,54.38555952754385
9.63,-1.36,40.32990117778015
9.78,-0.67,148.54181697687267
9.78,-0.77,120.53017842599104
9.78,-0.87,98.63496688257266
9.78,-0.99,78.37049693320442
9.78,-1.17,56.63943910248008
9.78,-1.43,36.84314379878581
9.93,-0.68,149.50133709376473
9.93,-0.88,99.25596093796688
9.93,-1.1,65.61725269100378
8.8,-1.93,16.48481636608411
9.0,-2.24,11.71574153212719
9.0,-2.64,7.798208286113591
9.18,-2.34,10.615821402003053
9.17,-2.87,6.319780502793184
9.32,-2.61,8.086640429857662
9.33,-3.15,4.95954322855357
9.48,-2.73,7.222833745120396
9.47,-3.29,4.410405833747159
9.62,-2.99,5.684430343006995
9.62,-3.54,3.6097055359131547
9.77,-3.18,4.81248887783135
9.77,-3.76,3.0464387123722876
9.92,-3.33,4.235162816608644
9.93,-3.92,2.6962654587061143
10.08,-3.67,3.2205190877866343
10.08,-4.29,2.0793789979372614
10.23,-4.49,1.8107196560201637
10.39,-4.25,2.096966004508274
10.38,-4.74,1.5350874303074808
10.53,-4.54,1.7198297094859443
9.18,-0.98,71.83665820969162
9.18,-1.13,55.06468338547897
9.33,-1.02,68.62722603692079
9.32,-1.28,43.83744989853658
9.33,-1.54,29.37722365187437
9.48,-1.14,56.900061921718326
9.48,-1.44,34.831078181292106
9.47,-1.75,22.194461710235082
9.63,-1.2,52.55218940083398
9.63,-1.54,30.52558389191552
9.63,-1.97,16.879721731288704
9.78,-1.43,36.84314379878581
9.78,-1.78,22.018129252315518
9.78,-2.15,13.68037064214637
9.92,-1.71,24.65296332411387
9.92,-2.27,11.986651266190043
10.07,-1.75,23.672364024454044
10.07,-2.35,11.03295333113379
10.23,-1.99,17.34345404560101
10.23,-2.61,8.355253177354612
10.38,-2.11,15.047027207647591
10.38,-2.73,7.413599514032519
10.55,-2.52,9.3505222941593
9.14,-0.92,79.67403864354495
8.96,-1.25,43.473995399550105
8.8,-1.72,21.467754892245
8.77,-2.24,11.57142886579441
8.78,-2.94,5.964901314417033
8.95,-3.92,2.87123326925763
9.1,-4.95,1.5477731049264611
10.0,-0.69,148.21090877388272
9.85,-0.87,99.84640888021286
9.83,-1.21,53.25958563710322
9.83,-1.71,24.40958460261869
9.82,-2.24,12.331618045685019
9.84,-2.97,5.797379995721028
9.86,-3.89,2.763511719456829
9.76,-5.06,1.3518313461730025
9.93,-6.37,0.6976304464563164
10.96,-0.46,292.31078901365447
10.87,-0.6,208.5590198966999
10.85,-0.88,114.63367170215258
10.86,-1.18,64.84718945321002
10.86,-1.69,28.05374918186292
10.83,-2.24,13.215168622955156
10.82,-2.87,6.517889425306933
10.81,-3.92,2.6075780125693733
10.78,-4.93,1.3297138363720573
10.7,-6.97,0.4849294022361581
10.7,-8.36,0.281717977527742
