E,t,xsec
9.92,-0.63,0.0952481578771433
9.93,-0.73,0.04739404368279925
10.08,-0.6,0.12647542406614531
10.08,-0.7,0.061408268236343114
10.08,-0.8,0.03187783947294086
10.08,-0.9,0.01747826152222327
10.07,-1.05,0.0076815720971297385
10.23,-0.57,0.16815349292493487
10.23,-0.67,0.07984382473907381
10.23,-0.77,0.040715431739247326
10.23,-0.87,0.02200155443424778
10.22,-0.97,0.012428605524604288
10.23,-1.12,0.0057340931887473415
10.38,-0.54,0.22484920540398734
10.38,-0.64,0.10423305223304767
10.38,-0.74,0.05214866337089615
10.38,-0.84,0.027747170459056524
10.38,-0.94,0.015532118106072985
10.38,-1.09,0.007030754565924287
10.56,-0.51,0.3055125595245459
10.56,-0.61,0.13802756986618764
10.55,-0.71,0.06745004079031564
10.55,-0.81,0.035305489312574115
10.55,-0.91,0.019499071216403062
10.55,-1.06,0.008685324907765957
10.54,-1.26,0.00332090671835538
9.17,-0.87,0.014183334284707649
9.18,-0.96,0.008484615925379671
9.18,-1.06,0.004957078436461297
9.33,-0.8,0.02347630162412857
9.33,-0.92,0.011412829892880526
9.33,-1.07,0.005059061179488805
9.33,-1.25,0.002108952206512002
9.48,-0.75,0.03460743001913501
9.48,-0.85,0.01842119267796582
9.48,-0.95,0.010305554319334635
9.48,-1.1,0.004654134401819505
9.48,-1.3,0.0018057493890659432
9.63,-0.71,0.04819143075261972
9.63,-0.81,0.02510102051763089
9.63,-0.91,0.013794192506005342
9.63,-1.03,0.0071295986312641235
9.63,-1.18,0.003362169245080181
9.63,-1.36,0.0014872348787238951
9.78,-0.67,0.06759429794970398
9.78,-0.77,0.034384480587424666
9.78,-0.87,0.01853433766580921
9.78,-0.99,0.009400064831102072
9.78,-1.17,0.0037623547788755035
9.78,-1.43,0.0011830154726681016
9.93,-0.68,0.06673178679956707
9.93,-0.88,0.018542132040383835
9.93,-1.1,0.0056383620978926186
8.8,-1.93,0.00010866986020149894
9.0,-2.24,4.5349461810976534e-05
9.0,-2.64,1.4274391552154473e-05
9.18,-2.34,3.7533845378452396e-05
9.17,-2.87,8.689278115702837e-06
9.32,-2.61,1.901094615772985e-05
9.33,-3.15,4.815605658126657e-06
9.48,-2.73,1.5169475393970725e-05
9.47,-3.29,3.7895672315503837e-06
9.62,-2.99,8.506850601426872e-06
9.62,-3.54,2.369909871268378e-06
9.77,-3.18,5.880808413329461e-06
9.77,-3.76,1.6225898165914349e-06
9.92,-3.33,4.533245683101348e-06
9.93,-3.92,1.2866978726982573e-06
10.08,-3.67,2.3606948368994452e-06
10.08,-4.29,6.794018507976404e-07
10.23,-4.49,5.112407080601869e-07
10.39,-4.25,8.809763021287446e-07
10.38,-4.74,3.556981041564461e-07
10.53,-4.54,5.564209729792603e-07
9.18,-0.98,0.007596592649928818
9.18,-1.13,0.0034754360933151166
9.33,-1.02,0.006572001701092971
9.32,-1.28,0.0018302904985068528
9.33,-1.54,0.0006132343495888581
9.48,-1.14,0.0038152601746354194
9.48,-1.44,0.000989499292472264
9.47,-1.75,0.00029820591198362464
9.63,-1.2,0.0030577263727703365
9.63,-1.54,0.0007092701631961489
9.63,-1.97,0.00015163627017370022
9.78,-1.43,0.0011830154726681016
9.78,-1.78,0.00031113839357726933
9.78,-2.15,9.209759331172883e-05
9.92,-1.71,0.0004256803068396831
9.92,-2.27,6.865034953995773e-05
10.07,-1.75,0.0003934808997165077
10.07,-2.35,5.8386392539588656e-05
10.23,-1.99,0.0001869622134808447
10.23,-2.61,3.072304635504234e-05
10.38,-2.11,0.00013638318012903038
10.38,-2.73,2.407694170458214e-05
10.55,-2.52,4.498040093569528e-05
9.14,-0.92,0.010433581051729146
8.96,-1.25,0.0017454192929912686
8.8,-1.72,0.00022922457144252135
8.77,-2.24,3.89675861983718e-05
8.78,-2.94,5.478420436240555e-06
8.95,-3.92,6.232148209559451e-07
9.1,-4.95,8.634299004357342e-08
10.0,-0.69,0.06388842815573735
9.85,-0.87,0.019060309469955326
9.83,-1.21,0.003179337522084027
9.83,-1.71,0.0004089499536006384
9.82,-2.24,7.149742872363028e-05
9.84,-2.97,1.0114219297856462e-05
9.86,-3.89,1.310012691004232e-06
9.76,-5.06,1.30023076064588e-07
9.93,-6.37,1.5867657415147444e-08
10.96,-0.46,0.5321690562309288
10.87,-0.6,0.16383272421654618
10.85,-0.88,0.02554002487789233
10.86,-1.18,0.005347807885394579
10.86,-1.69,0.0006606747478160583
10.83,-2.24,0.0001102720804108609
10.82,-2.87,2.0513138656482995e-05
10.81,-3.92,2.0703634902440505e-06
10.78,-4.93,3.221657149864466e-07
10.7,-6.97,1.2493966154978525e-08
10.7,-8.36,1.5938011786145274e-09
