E,t,xsec
9.92,-0.63,0.1049959504922897
9.93,-0.73,0.04655071147511087
10.08,-0.6,0.14254588183597403
10.08,-0.7,0.055239571927774775
10.08,-0.8,0.06416229857354007
10.08,-0.9,0.01701171393225409
10.07,-1.05,0.007982642285853395
10.23,-0.57,0.19937504040535228
10.23,-0.67,0.10573144670260413
10.23,-0.77,0.037801907335390156
10.23,-0.87,0.02109724630405656
10.22,-0.97,0.012225210651675771
10.23,-1.12,0.005826676588627961
10.38,-0.54,0.2600533585033514
10.38,-0.64,0.23128951750789573
10.38,-0.74,0.08026124184406704
10.38,-0.84,0.025505932626719522
10.38,-0.94,0.017926434743139916
10.38,-1.09,0.006294595182815932
10.56,-0.51,0.318736838633155
10.56,-0.61,0.11551999034157183
10.55,-0.71,0.05795191074280253
10.55,-0.81,0.029312194128235082
10.55,-0.91,0.04140197316173897
10.55,-1.06,0.00861554401879523
10.54,-1.26,0.0032275549005147453
9.17,-0.87,0.01694718466131243
9.18,-0.96,0.010999450610063908
9.18,-1.06,0.0065947076284220765
9.33,-0.8,0.027967701476680835
9.33,-0.92,0.014029582906032343
9.33,-1.07,0.006258891838525937
9.33,-1.25,0.002811003516576269
9.48,-0.75,0.03925352511064291
9.48,-0.85,0.10056916745776359
9.48,-0.95,0.02444461339987656
9.48,-1.1,0.005733582645365448
9.48,-1.3,0.00233805992362326
9.63,-0.71,0.05378277330482
9.63,-0.81,0.057383289766384765
9.63,-0.91,0.015533000842556174
9.63,-1.03,0.008267178241322087
9.63,-1.18,0.0034819017410634623
9.63,-1.36,0.001873674542818302
9.78,-0.67,0.1192955938982139
9.78,-0.77,0.035882588162854286
9.78,-0.87,0.019877113474050568
9.78,-0.99,0.010370813170646144
9.78,-1.17,0.004340490671683723
9.78,-1.43,0.001466404872981027
9.93,-0.68,0.06586694768043763
9.93,-0.88,0.022418502683633375
9.93,-1.1,0.006148353013524658
8.8,-1.93,0.00020585419147097766
9.0,-2.24,8.699991536134412e-05
9.0,-2.64,3.042521465743948e-05
9.18,-2.34,6.951453531633301e-05
9.17,-2.87,1.850502131026266e-05
9.32,-2.61,3.600767015245837e-05
9.33,-3.15,1.0421726651738588e-05
9.48,-2.73,2.8095213401433875e-05
9.47,-3.29,8.097357127569517e-06
9.62,-2.99,1.6060821974552305e-05
9.62,-3.54,5.1212721668985745e-06
9.77,-3.18,1.1086234765417921e-05
9.77,-3.76,3.5192629041907938e-06
9.92,-3.33,8.452503036360772e-06
9.93,-3.92,2.7521246991441555e-06
10.08,-3.67,4.539729454044719e-06
10.08,-4.29,1.510576437088785e-06
10.23,-4.49,1.1350303006077063e-06
10.39,-4.25,1.7618045793104475e-06
10.38,-4.74,7.975296620508736e-07
10.53,-4.54,1.1389538115368282e-06
9.18,-0.98,0.009899241671698297
9.18,-1.13,0.004708460740863123
9.33,-1.02,0.008277355285824474
9.32,-1.28,0.0024712894964698437
9.33,-1.54,0.0008819142488127875
9.48,-1.14,0.0047480436544075294
9.48,-1.44,0.001326987103238662
9.47,-1.75,0.0004335081662001617
9.63,-1.2,0.0036890656829160536
9.63,-1.54,0.0009338288819977476
9.63,-1.97,0.00022198504252995724
9.78,-1.43,0.001466404872981027
9.78,-1.78,0.0004163282691570727
9.78,-2.15,0.00013482218137650677
9.92,-1.71,0.0005389065776870292
9.92,-2.27,9.934727200971706e-05
10.07,-1.75,0.0004828279279759648
10.07,-2.35,8.253619836828841e-05
10.23,-1.99,0.00023255204646965713
10.23,-2.61,4.4152252468121645e-05
10.38,-2.11,0.0001677740267387135
10.38,-2.73,3.413224309800657e-05
10.55,-2.52,5.811882351643794e-05
9.14,-0.92,0.013465169727334561
8.96,-1.25,0.0026129641836299335
8.8,-1.72,0.0004105019729089735
8.77,-2.24,8.096126914507149e-05
8.78,-2.94,1.370290141900152e-05
8.95,-3.92,1.8873296516653118e-06
9.1,-4.95,3.191968295530557e-07
10.0,-0.69,0.061242531992642124
9.85,-0.87,0.020073566708693667
9.83,-1.21,0.005089955328676405
9.83,-1.71,0.0005305232391567044
9.82,-2.24,0.00010573322391582304
9.84,-2.97,1.7731844514834285e-05
9.86,-3.89,2.8459713294282777e-06
9.76,-5.06,3.8614301553013894e-07
9.93,-6.37,5.98943403993464e-08
10.96,-0.46,0.3957827727859343
10.87,-0.6,0.12805146647442345
10.85,-0.88,0.052633222235249084
10.86,-1.18,0.004738951867342278
10.86,-1.69,0.0006636853068567111
10.83,-2.24,0.00012485484179178266
10.82,-2.87,2.6739018073858425e-05
10.81,-3.92,3.4074580695162173e-06
10.78,-4.93,6.6734921991396e-07
10.7,-6.97,4.127967035501031e-08
10.7,-8.36,6.985504699218455e-09
