E,t,xsec
9.92,-0.63,3.507813934106682
9.93,-0.73,2.98954848783881
10.08,-0.6,3.553592377265866
10.08,-0.7,3.03862471909997
10.08,-0.8,2.593521955045668
10.08,-0.9,2.2153232282473474
10.07,-1.05,1.7599293878634839
10.23,-0.57,3.606674786785621
10.23,-0.67,3.0891369302693144
10.23,-0.77,2.6377445385405167
10.23,-0.87,2.252544583511544
10.22,-0.97,1.9308999793520596
10.23,-1.12,1.5327045925432023
10.38,-0.54,3.6588633716276644
10.38,-0.64,3.1407605985255906
10.38,-0.74,2.6837438362030004
10.38,-0.84,2.2916363888794855
10.38,-0.94,1.9594531190832223
10.38,-1.09,1.5566344765082802
10.56,-0.51,3.687052242486774
10.56,-0.61,3.174166248064964
10.55,-0.71,2.720634408935233
10.55,-0.81,2.323443503274725
10.55,-0.91,1.9858650879218072
10.55,-1.06,1.575889375886452
10.54,-1.26,1.1725962134722367
9.17,-0.87,2.8235967689730215
9.18,-0.96,2.44535097142592
9.18,-1.06,2.095160977966355
9.33,-0.8,3.0445956303726587
9.33,-0.92,2.5178260127152186
9.33,-1.07,1.9959438775893448
9.33,-1.25,1.5252121262400946
9.48,-0.75,3.189699306074918
9.48,-0.85,2.720622284402006
9.48,-0.95,2.3246266368624218
9.48,-1.1,1.8456984349113859
9.48,-1.3,1.372924410421932
9.63,-0.71,3.289919008220952
9.63,-0.81,2.806062038687992
9.63,-0.91,2.396033461337321
9.63,-1.03,1.9886080295125474
9.63,-1.18,1.585295334083167
9.63,-1.36,1.220144888891923
9.78,-0.67,3.3937505692842094
9.78,-0.77,2.895776621545726
9.78,-0.87,2.471549938933238
9.78,-0.99,2.0490142146407755
9.78,-1.17,1.5590695721878942
9.78,-1.43,1.071244258899922
9.93,-0.68,3.2358577921602723
9.93,-0.88,2.3577088913246347
9.93,-1.1,1.6786340235737136
8.8,-1.93,0.6865472650782517
9.0,-2.24,0.45271410733685563
9.0,-2.64,0.290842677167547
9.18,-2.34,0.38804269170113637
9.17,-2.87,0.2207450086777498
9.32,-2.61,0.2798758916664456
9.33,-3.15,0.16184084656071487
9.48,-2.73,0.23834522168466837
9.47,-3.29,0.13759165105483045
9.62,-2.99,0.17781197154374806
9.62,-3.54,0.10612111949009542
9.77,-3.18,0.14335747037821592
9.77,-3.76,0.08485277446593652
9.92,-3.33,0.12076215770303443
9.93,-3.92,0.07171574863892535
10.08,-3.67,0.08615113555986594
10.08,-4.29,0.05153855630371307
10.23,-4.49,0.042842122648880564
10.39,-4.25,0.05005748017958519
10.38,-4.74,0.03449597422848138
10.53,-4.54,0.03891916626805066
9.18,-0.98,2.370331849793321
9.18,-1.13,1.8839703225769078
9.33,-1.02,2.154974171498433
9.32,-1.28,1.4631453408519801
9.33,-1.54,1.012657868463142
9.48,-1.14,1.737710067873981
9.48,-1.44,1.1253747364860662
9.47,-1.75,0.7434951897307476
9.63,-1.2,1.538986506628935
9.63,-1.54,0.949710312799981
9.63,-1.97,0.5447046511604074
9.78,-1.43,1.071244258899922
9.78,-1.78,0.6701840308284096
9.78,-2.15,0.4252280055944329
9.92,-1.71,0.7129654638472183
9.92,-2.27,0.3594377005004158
10.07,-1.75,0.6566299636386641
10.07,-2.35,0.31842929468574566
10.23,-1.99,0.4704828833725273
10.23,-2.61,0.23202662655882159
10.38,-2.11,0.39539269732126686
10.38,-2.73,0.1985951629276891
10.55,-2.52,0.24024847186923692
9.14,-0.92,2.6270572489317012
8.96,-1.25,1.6564576129637976
8.8,-1.72,0.8968204605280441
8.77,-2.24,0.4769808611619111
8.78,-2.94,0.22454931517956933
8.95,-3.92,0.08834823169491575
9.1,-4.95,0.03857056142312487
10.0,-0.69,3.138755094661194
9.85,-0.87,2.4354264494540305
9.83,-1.21,1.4541627071635208
9.83,-1.71,0.7262326557309179
9.82,-2.24,0.37973284071756347
9.84,-2.97,0.17330599679116948
9.86,-3.89,0.07459394124410466
9.76,-5.06,0.031003733629734236
9.93,-6.37,0.012850644824220525
10.96,-0.46,3.656703205708378
10.87,-0.6,3.0344808770685088
10.85,-0.88,1.964751727161589
10.86,-1.18,1.2407859418118483
10.86,-1.69,0.6094348130886107
10.83,-2.24,0.3117531804229215
10.82,-2.87,0.15826875200629942
10.81,-3.92,0.060478642877088845
10.78,-4.93,0.02785627260520084
10.7,-6.97,0.007839610577961816
10.7,-8.36,0.003824988097517254
