E,t,xsec
8.5,-3.7292664731006795,2.690423436638419
8.5,-3.48533403763987,3.0466632630947577
8.5,-3.2414016021790597,3.4315455557224572
8.5,-2.99746916671825,3.0227449285355124
8.5,-2.75353673125744,4.444786624399866
8.5,-2.5096042957966302,4.598178804373179
8.5,-2.2656718603358206,5.85941719359975
8.5,-2.021739424875011,6.784333352615469
8.5,-1.7778069894142008,7.912778563209153
8.5,-1.5338745539533911,9.307061008477792
8.5,-1.2899421184925808,11.06726444993936
9.125,-5.386488984255002,1.1056831881801992
9.125,-5.133622685313042,1.2290349009828245
9.125,-4.880756386371081,1.3693253232793299
9.125,-4.627890087429121,1.529405638713721
9.125,-4.375023788487161,1.7124042777652855
9.125,-4.1221574895452004,1.8707340953679836
9.125,-3.86929119060324,2.1202720368513903
9.125,-3.6164248916612793,2.4452185150837717
9.125,-3.3635585927193192,2.372843331873694
9.125,-3.110692293777359,3.123481060862558
9.125,-2.8578259948353986,3.6067720010437534
9.125,-2.604959695893438,4.138030973497363
9.125,-2.352093396951478,4.77312770962747
9.125,-2.099227098009518,5.539468859954952
9.125,-1.8463607990675572,6.475202364560912
9.125,-1.5934945001255967,7.636768561232245
9.125,-1.3406282011836366,9.110792230620447
9.125,-1.0877619022416765,11.038736670956613
9.125,-0.8348956032997163,9.021710264981344
9.75,-6.798935210885176,0.5559725592231081
9.75,-6.55181761725734,0.6096306387431447
9.75,-6.304700023629505,0.6695167629038189
9.75,-6.057582430001669,0.7366398934771001
9.75,-5.810464836373834,0.8119982392976003
9.75,-5.563347242745998,0.8968072595163556
9.75,-5.316229649118163,0.9924573841857195
9.75,-5.069112055490327,1.1007474369752681
9.75,-4.8219944618624915,1.2229723873806324
9.75,-4.5748768682346554,1.3630514587560594
9.75,-4.327759274606819,1.522377205300362
9.75,-4.080641680978984,1.7048169374462894
9.75,-3.8335240873511487,1.914730930785091
9.75,-3.586406493723313,2.1569928327083123
9.75,-3.3392889000954775,2.4369578216407266
9.75,-3.092171306467642,2.763521425207622
9.75,-2.8450537128398063,3.149479674277817
9.75,-2.5979361192119708,3.5967214464482753
9.75,-2.3508185255841347,4.132445298440306
9.75,-2.1037009319562996,4.77538008578018
9.75,-1.8565833383284636,5.556731294021022
9.75,-1.6094657447006284,8.394627788220543
9.75,-1.3623481510727924,5.658701705277685
9.75,-1.1152305574449572,7.783263507003837
9.75,-0.8681129638171212,9.997204170384878
9.75,-0.6209953701892861,15.04257106019455
10.375,-8.125830255101352,0.30714713780538655
10.375,-7.879501665217729,0.33385873465510735
10.375,-7.633173075334106,0.363390494874161
10.375,-7.386844485450483,0.3960989599216945
10.375,-7.14051589556686,0.4323925159610042
10.375,-6.8941873056832375,0.47274013104848694
10.375,-6.647858715799615,0.5176820925382418
10.375,-6.4015301259159925,0.5678254404314261
10.375,-6.1552015360323695,0.623955506659585
10.375,-5.908872946148747,0.6867569289852545
10.375,-5.662544356265124,0.757490055284491
10.375,-5.416215766381502,0.8369701073685694
10.375,-5.169887176497879,0.9261879870783756
10.375,-4.923558586614256,1.0285475666254402
10.375,-4.677229996730633,1.1439325157093432
10.375,-4.43090140684701,1.275567104974771
10.375,-4.184572816963387,1.4253538003943083
10.375,-3.938244227079764,1.597292941966578
10.375,-3.691915637196141,1.7950751030670333
10.375,-3.445587047312518,2.0235163410709722
10.375,-3.199258457428895,2.2885904471852103
10.375,-2.952929867545273,2.5978015488484556
10.375,-2.70660127766165,2.96073150760326
10.375,-2.460272687778027,5.493297812519073
10.375,-2.2139440978944043,4.1058700822452705
10.375,-1.9676155080107813,4.538544362950834
10.375,-1.7212869181271584,5.278742982482906
10.375,-1.4749583282435355,8.626245076302519
10.375,-1.2286297383599134,7.45190594210137
10.375,-0.9823011484762905,18.565981706235327
10.375,-0.7359725585926675,20.319995267541078
10.375,-0.48964396870904503,33.188886533090184
11.0,-9.408668463495644,0.18051995988201933
11.0,-9.158423169762626,0.19514625337862937
11.0,-8.90817787602961,0.2112073310454111
11.0,-8.657932582296592,0.22887178765634392
11.0,-8.407687288563576,0.2483306242547271
11.0,-8.157441994830558,0.26979874287135647
11.0,-7.90719670109754,0.29353033800422335
11.0,-7.656951407364523,0.3198012964949462
11.0,-7.406706113631506,0.3489378674947648
11.0,-7.156460819898489,0.3813125499455393
11.0,-6.906215526165472,0.4173496523358226
11.0,-6.655970232432454,0.4575447367138194
11.0,-6.405724938699437,0.502474981005076
11.0,-6.1554796449664195,0.552905560988702
11.0,-5.905234351233402,0.6092717601280538
11.0,-5.6549890575003845,0.6728264836697773
11.0,-5.404743763767367,0.744401173140744
11.0,-5.15449847003435,0.825543714201193
11.0,-4.904253176301333,0.9174022063732504
11.0,-4.654007882568315,1.0218435256595688
11.0,-4.403762588835298,1.140966412165943
11.0,-4.153517295102281,1.2772414589077232
11.0,-3.9032720013692632,1.4337089945730952
11.0,-3.653026707636246,1.6140414160773497
11.0,-3.402781413903229,1.8227761648442904
11.0,-3.152536120170212,1.977922756102929
11.0,-2.902290826437195,3.4927318172093327
11.0,-2.652045532704177,4.7286922918843635
11.0,-2.40180023897116,3.3523093728041458
11.0,-2.151554945238143,4.22348337063881
11.0,-1.9013096515051249,3.7411809455206124
11.0,-1.6510643577721078,3.5772022286705365
11.0,-1.4008190640390907,9.680411369083943
11.0,-1.1505737703060728,6.845604983154511
11.0,-0.9003284765730566,9.93775420985377
11.0,-0.6500831828400386,7.346998596653136
11.0,-0.39983788910702334,14.91294757094879
