E,t,xsec
9.92,-0.63,256.0934210446877
9.93,-0.73,223.26357832141494
10.08,-0.6,281.13887860980856
10.08,-0.7,244.4135324250793
10.08,-0.8,212.88223870945265
10.08,-0.9,185.70553510259546
10.07,-1.05,151.16418165325678
10.23,-0.57,306.86065811473094
10.23,-0.67,266.8778568957746
10.23,-0.77,232.56224554592626
10.23,-0.87,202.9859515968194
10.22,-0.97,176.8497433269717
10.23,-1.12,145.3104943117236
10.38,-0.54,334.16075025242736
10.38,-0.64,290.70830431307866
10.38,-0.74,253.4347787652301
10.38,-0.84,221.31279259175008
10.38,-0.94,193.5411988867728
10.38,-1.09,158.6558293506313
10.56,-0.51,366.00706530736187
10.56,-0.61,318.54159464856065
10.55,-0.71,277.07957083222954
10.55,-0.81,242.09336052026185
10.55,-0.91,211.84126965485527
10.55,-1.06,173.82616585681606
10.54,-1.26,133.6580553426715
9.17,-0.87,136.94254115808755
9.18,-0.96,120.93934224164802
9.18,-1.06,104.95495405594824
9.33,-0.8,162.0929359543323
9.33,-0.92,136.5879833413655
9.33,-1.07,110.62573535323801
9.33,-1.25,86.1788183605684
9.48,-0.75,184.71052147252146
9.48,-0.85,160.2766554270955
9.48,-0.95,139.2779874892024
9.48,-1.1,113.08686327217947
9.48,-1.3,85.98145501461119
9.63,-0.71,206.84539263345897
9.63,-0.81,179.5889700747347
9.63,-0.91,156.1662342136461
9.63,-1.03,132.28610615350425
9.63,-1.18,107.75470782145635
9.63,-1.36,84.49854498513177
9.78,-0.67,230.87808394951898
9.78,-0.77,200.5506302846692
9.78,-0.87,174.49525378313137
9.78,-0.99,147.92919217327272
9.78,-1.17,115.84031358800407
9.78,-1.43,81.84790050576153
9.93,-0.68,239.44766092271024
9.93,-0.88,181.43478089267666
9.93,-1.1,134.57761425063418
8.8,-1.93,25.42341870418475
9.0,-2.24,18.83976960716321
9.0,-2.64,11.010752449751923
9.18,-2.34,18.384063846662137
9.17,-2.87,9.099756550585703
9.32,-2.61,14.026234549450736
9.33,-3.15,7.043487916200781
9.48,-2.73,13.200066037761353
9.47,-3.29,6.4608803037201525
9.62,-2.99,10.307463134747538
9.62,-3.54,5.209368415041522
9.77,-3.18,8.875559446932746
9.77,-3.76,4.3785876441912075
9.92,-3.33,8.042449913338695
9.93,-3.92,3.992010573706768
10.08,-3.67,5.859905248881505
10.08,-4.29,2.832289480848079
10.23,-4.49,2.465924963345805
10.39,-4.25,3.56115436762644
10.38,-4.74,2.0339879952074322
10.53,-4.54,2.779117061571386
9.18,-0.98,117.54759837699785
9.18,-1.13,95.10310963706806
9.33,-1.02,118.64428257614641
9.32,-1.28,82.31585717262931
9.33,-1.54,57.99168502098612
9.48,-1.14,107.02147318826474
9.48,-1.44,71.1347716350806
9.47,-1.75,46.78855204477399
9.63,-1.2,104.86655669541918
9.63,-1.54,66.45528377927155
9.63,-1.97,37.820764058384654
9.78,-1.43,81.84790050576153
9.78,-1.78,51.75546390509481
9.78,-2.15,32.19216320496857
9.92,-1.71,60.07720169330891
9.92,-2.27,29.49838964650409
10.07,-1.75,60.58923589256916
10.07,-2.35,28.546666652529964
10.23,-1.99,47.65391402245143
10.23,-2.61,22.285593382691374
10.38,-2.11,43.5225438242695
10.38,-2.73,20.587958339757265
10.55,-2.52,28.31872243863418
9.14,-0.92,125.77965928856504
8.96,-1.25,72.14921017178946
8.8,-1.72,34.088823898603934
8.77,-2.24,16.223406808091276
8.78,-2.94,6.246925936098161
8.95,-3.92,1.9091275631179638
9.1,-4.95,0.5461652800257324
10.0,-0.69,241.5778427880378
9.85,-0.87,178.8962726983483
9.83,-1.21,111.88518762725369
9.83,-1.71,57.888215264451105
9.82,-2.24,29.260565689553054
9.84,-2.97,11.927935145120175
9.86,-3.89,3.961616676571543
9.76,-5.06,0.8984620796498096
9.93,-6.37,0.2081100970501088
10.96,-0.46,433.5042259490947
10.87,-0.6,349.88016315439484
10.85,-0.88,239.42876276210234
10.86,-1.18,162.71972789010724
10.86,-1.69,85.866554768301
10.83,-2.24,43.74325124828058
10.82,-2.87,20.869247887552167
10.81,-3.92,6.370199890591022
10.78,-4.93,2.079820690739347
10.7,-6.97,0.21187318030371455
10.7,-8.36,0.04107092066294996
