E,t,xsec
9.92,-0.63,10.551114837445473
9.93,-0.73,9.640826803908627
10.08,-0.6,10.562612409166826
10.08,-0.7,9.622795362722352
10.08,-0.8,8.86285762578543
10.08,-0.9,8.219846325047602
10.07,-1.05,7.417124250644432
10.23,-0.57,10.622919188248574
10.23,-0.67,9.623255718051464
10.23,-0.77,8.832100677348066
10.23,-0.87,8.172337542518532
10.22,-0.97,7.61690400145983
10.23,-1.12,6.867659940566325
10.38,-0.54,10.71840646290815
10.38,-0.64,9.644509152642597
10.38,-0.74,8.815064481562194
10.38,-0.84,8.13474219316475
10.38,-0.94,7.55393551120976
10.38,-1.09,6.811236152467581
10.56,-0.51,10.991855724070335
10.56,-0.61,9.641694433560906
10.55,-0.71,8.782901836575517
10.55,-0.81,8.079176704881549
10.55,-0.91,7.486247375559705
10.55,-1.06,6.7360384890389255
10.54,-1.26,5.9218826435349445
9.17,-0.87,10.050690237564506
9.18,-0.96,9.418938716276328
9.18,-1.06,8.809590241981462
9.33,-0.8,10.240631546475376
9.33,-0.92,9.386957574716638
9.33,-1.07,8.48150987289056
9.33,-1.25,7.56093682892367
9.48,-0.75,10.332480282359295
9.48,-0.85,9.574692319579674
9.48,-0.95,8.91687044498154
9.48,-1.1,8.063645710339271
9.48,-1.3,7.104844272385037
9.63,-0.71,10.369801481413461
9.63,-0.81,9.577719988470552
9.63,-0.91,8.899925537612777
9.63,-1.03,8.19301504651803
9.63,-1.18,7.428412120784204
9.63,-1.36,6.640499325564669
9.78,-0.67,10.434555156541485
9.78,-0.77,9.598854844507425
9.78,-0.87,8.895929461887109
9.78,-0.99,8.171817664384154
9.78,-1.17,7.254544520137358
9.78,-1.43,6.1742842056075755
9.93,-0.68,10.127195890845185
9.93,-0.88,8.58059557575419
9.93,-1.1,7.370966888016088
8.8,-1.93,5.7021359026469325
9.0,-2.24,4.6034638004373996
9.0,-2.64,3.7307947814394677
9.18,-2.34,4.195356099599418
9.17,-2.87,3.19725305639114
9.32,-2.61,3.5339744546016587
9.33,-3.15,2.6881359601607833
9.48,-2.73,3.211992089624899
9.47,-3.29,2.43765376248911
9.62,-2.99,2.7365461632029686
9.62,-3.54,2.0965225791501196
9.77,-3.18,2.416215923393878
9.77,-3.76,1.834127309241291
9.92,-3.33,2.1794382058337547
9.93,-3.92,1.6497400859720583
10.08,-3.67,1.796780182331424
10.08,-4.29,1.3560879844243277
10.23,-4.49,1.2062428682980602
10.39,-4.25,1.299241233326317
10.38,-4.74,1.0523308551184336
10.53,-4.54,1.1141478353212921
9.18,-0.98,9.291748610797033
9.18,-1.13,8.418559800747351
9.33,-1.02,8.767017676303142
9.32,-1.28,7.437072990109615
9.33,-1.54,6.3454131287850055
9.48,-1.14,7.857516169918405
9.48,-1.44,6.5252222890722145
9.47,-1.75,5.455452556792175
9.63,-1.2,7.33456953145478
9.63,-1.54,5.961243776716471
9.63,-1.97,4.662703580108785
9.78,-1.43,6.1742842056075755
9.78,-1.78,5.031489865823427
9.78,-2.15,4.096161879071391
9.92,-1.71,5.091883988437573
9.92,-2.27,3.7322644582408935
10.07,-1.75,4.830730273475659
10.07,-2.35,3.4710103438786137
10.23,-1.99,4.0899470341473565
10.23,-2.61,2.935152973095066
10.38,-2.11,3.719312759238835
10.38,-2.73,2.6807198651053596
10.55,-2.52,2.8926785645273383
9.14,-0.92,9.763454791526026
8.96,-1.25,8.184347119547388
8.8,-1.72,6.418304107998196
8.77,-2.24,4.846978398551649
8.78,-2.94,3.366736743858139
8.95,-3.92,2.0303571249134973
9.1,-4.95,1.2530091457624932
10.0,-0.69,9.848305033840877
9.85,-0.87,8.776878469844249
9.83,-1.21,7.0020080242151135
9.83,-1.71,5.1845135793119335
9.82,-2.24,3.8701001507120796
9.84,-2.97,2.6420111346790542
9.86,-3.89,1.69630382355011
9.76,-5.06,1.0406301188378098
9.93,-6.37,0.6002908220602184
10.96,-0.46,10.922283858811157
10.87,-0.6,9.291602867917447
10.85,-0.88,7.2621795251868235
10.86,-1.18,5.881934387022133
10.86,-1.69,4.307364941395304
10.83,-2.24,3.1855748735632785
10.82,-2.87,2.2986403183215707
10.81,-3.92,1.3923823101967774
10.78,-4.93,0.9005785768542864
10.7,-6.97,0.41499113598824916
10.7,-8.36,0.2579529947133701
