E,t,xsec
9.92,-0.63,314.1596599671083
9.93,-0.73,271.3361497264483
10.08,-0.6,353.6879440639427
10.08,-0.7,304.4319250213167
10.08,-0.8,262.27648316354737
10.08,-0.9,226.15451976323197
10.07,-1.05,180.4671086585602
10.23,-0.57,394.69065221562613
10.23,-0.67,340.11201027267884
10.23,-0.77,293.36585106446205
10.23,-0.87,253.27812440120306
10.22,-0.97,217.8579501006453
10.23,-1.12,176.068384246467
10.38,-0.54,438.79761784848864
10.38,-0.64,378.50382444665354
10.38,-0.74,326.8283036406468
10.38,-0.84,282.4821329187277
10.38,-0.94,244.37861932131824
10.38,-1.09,196.96062022308428
10.56,-0.51,491.67775071717153
10.56,-0.61,424.601434579306
10.55,-0.71,365.63750469957864
10.55,-0.81,316.39150665776936
10.55,-0.91,274.0446384166745
10.55,-1.06,221.2915415251599
10.54,-1.26,166.16708882495706
9.17,-0.87,141.8417296651711
9.18,-0.96,123.5932055636218
9.18,-1.06,105.30258265391001
9.33,-0.8,175.8664004028718
9.33,-0.92,145.43273242033516
9.33,-1.07,114.8484753586339
9.33,-1.25,86.6059366062309
9.48,-0.75,207.8774646447751
9.48,-0.85,177.84944732974438
9.48,-0.95,152.25099255427563
9.48,-1.1,120.71307615117311
9.48,-1.3,88.7180557010381
9.63,-0.71,240.31465803447455
9.63,-0.81,205.97559813786683
9.63,-0.91,176.66729063307835
9.63,-1.03,147.07241128344992
9.63,-1.18,117.08453540732619
9.63,-1.36,89.18313421641687
9.78,-0.67,276.1524910580197
9.78,-0.77,237.06544277894804
9.78,-0.87,203.67081571758584
9.78,-0.99,169.90963328571976
9.78,-1.17,129.6935549600715
9.78,-1.43,88.07654705033299
9.93,-0.68,292.6194068093996
9.93,-0.88,216.60527737280532
9.93,-1.1,156.1454017703734
8.8,-1.93,17.575841769717744
9.0,-2.24,13.013481512948932
9.0,-2.64,6.502473515087208
9.18,-2.34,13.469867983384795
9.17,-2.87,5.493200886270675
9.32,-2.61,10.10361678252947
9.33,-3.15,4.235922811747821
9.48,-2.73,9.876106516031202
9.47,-3.29,4.028858001186499
9.62,-2.99,7.620799874343037
9.62,-3.54,3.258182218118979
9.77,-3.18,6.644766095428749
9.77,-3.76,2.7768937658930715
9.92,-3.33,6.155861126911773
9.93,-3.92,2.6252896685583424
10.08,-3.67,4.394661545904958
10.08,-4.29,1.813881148302878
10.23,-4.49,1.6131447191240111
10.39,-4.25,2.6330336751829155
10.38,-4.74,1.3432079941734387
10.53,-4.54,2.0352744212000515
9.18,-0.98,119.69419863447915
9.18,-1.13,94.149314880338
9.33,-1.02,124.23943461832899
9.32,-1.28,82.05338508253129
9.33,-1.54,55.04185211949209
9.48,-1.14,113.48815657261802
9.48,-1.44,71.57377433351937
9.47,-1.75,44.21334004264456
9.63,-1.2,113.58817889644901
9.63,-1.54,68.0152645062773
9.63,-1.97,35.712175680248166
9.78,-1.43,88.07654705033299
9.78,-1.78,52.54692736590137
9.78,-2.15,30.536596392470376
9.92,-1.71,63.589670731745564
9.92,-2.27,28.351372510736685
10.07,-1.75,65.62805057866233
10.07,-2.35,28.042978869448763
10.23,-1.99,51.3054646592079
10.23,-2.61,21.721367227766088
10.38,-2.11,47.32284371528095
10.38,-2.73,20.34580668750257
10.55,-2.52,29.929043038985647
9.14,-0.92,128.21605065091313
8.96,-1.25,65.30890181263243
8.8,-1.72,25.371761012708244
8.77,-2.24,9.685114602408488
8.78,-2.94,2.5318006771044104
8.95,-3.92,0.4618130227665745
9.1,-4.95,0.11593593227245386
10.0,-0.69,297.88296662738225
9.85,-0.87,211.18640751163932
9.83,-1.21,125.66294491024729
9.83,-1.71,60.13693378927872
9.82,-2.24,27.564887721658224
9.84,-2.97,9.667728478499061
9.86,-3.89,2.5353737505191387
9.76,-5.06,0.3801490365811323
9.93,-6.37,0.1274587514087095
10.96,-0.46,608.8162445810023
10.87,-0.6,482.38169769490014
10.85,-0.88,321.34094155598314
10.86,-1.18,212.14932081960757
10.86,-1.69,105.90667417475453
10.83,-2.24,50.317269732980414
10.82,-2.87,22.045618166658087
10.81,-3.92,5.710818820502288
10.78,-4.93,1.5424318874415441
10.7,-6.97,0.14485556340031752
10.7,-8.36,0.0813315134073183
