E,t,xsec
8.5,-3.7292664731006795,0.116718004128185
8.5,-3.48533403763987,0.1450577359896299
8.5,-3.2414016021790597,0.18210533826196942
8.5,-2.99746916671825,0.23115987535928875
8.5,-2.75353673125744,0.29705590395116177
8.5,-2.5096042957966302,0.3870226231584355
8.5,-2.2656718603358206,0.5121443360809322
8.5,-2.021739424875011,0.6899347788267163
8.5,-1.7778069894142008,0.9491177350449826
8.5,-1.5338745539533911,1.3391561125049591
8.5,-1.2899421184925808,1.9512212616822229
9.125,-5.386488984255002,0.028528543061608326
9.125,-5.133622685313042,0.03394825138277992
9.125,-4.880756386371081,0.040652746982953486
9.125,-4.627890087429121,0.04901225654658825
9.125,-4.375023788487161,0.05952452557653269
9.125,-4.1221574895452004,0.07286648556044854
9.125,-3.86929119060324,0.08997061943097152
9.125,-3.6164248916612793,0.11213954456407688
9.125,-3.3635585927193192,0.14122125374762085
9.125,-3.110692293777359,0.17988300243233324
9.125,-2.8578259948353986,0.23204975217833318
9.125,-2.604959695893438,0.30362678939453686
9.125,-2.352093396951478,0.40373106416988747
9.125,-2.099227098009518,0.5468809382614461
9.125,-1.8463607990675572,0.757099323946105
9.125,-1.5934945001255967,1.0761835426102415
9.125,-1.3406282011836366,1.5821179790291313
9.125,-1.0877619022416765,2.4365822222685902
9.125,-0.8348956032997163,4.03803884629345
9.75,-6.798935210885176,0.010440239646022162
9.75,-6.55181761725734,0.012036572159404601
9.75,-6.304700023629505,0.013935033862062332
9.75,-6.057582430001669,0.016204560668487758
9.75,-5.810464836373834,0.018932634803769322
9.75,-5.563347242745998,0.022231164730995276
9.75,-5.316229649118163,0.026244431486845025
9.75,-5.069112055490327,0.03116004032701753
9.75,-4.8219944618624915,0.03722415869984229
9.75,-4.5748768682346554,0.044762976971471385
9.75,-4.327759274606819,0.054213615747785666
9.75,-4.080641680978984,0.06616691693807085
9.75,-3.8335240873511487,0.08143534670978529
9.75,-3.586406493723313,0.1011473556269646
9.75,-3.3392889000954775,0.12689632541154325
9.75,-3.092171306467642,0.1609705469244371
9.75,-2.8450537128398063,0.20671841075421943
9.75,-2.5979361192119708,0.2691486517397203
9.75,-2.3508185255841347,0.3559472051076306
9.75,-2.1037009319562996,0.4792731243698348
9.75,-1.8565833383284636,0.6591105972211428
9.75,-1.6094657447006284,0.9299778051518963
9.75,-1.3623481510727924,1.355757993667732
9.75,-1.1152305574449572,2.0674939173025764
9.75,-0.8681129638171212,3.382308847495503
9.75,-0.6209953701892861,6.318537953344936
10.375,-8.125830255101352,0.004574583088481005
10.375,-7.879501665217729,0.005173534898267618
10.375,-7.633173075334106,0.005869120681596904
10.375,-7.386844485450483,0.006680032368506908
10.375,-7.14051589556686,0.007629212737106507
10.375,-6.8941873056832375,0.008744977741567682
10.375,-6.647858715799615,0.010062472304723399
10.375,-6.4015301259159925,0.011625579805577284
10.375,-6.1552015360323695,0.01348945569705099
10.375,-5.908872946148747,0.015723879487119438
10.375,-5.662544356265124,0.018417797089909118
10.375,-5.416215766381502,0.021685459344480792
10.375,-5.169887176497879,0.025674794519459632
10.375,-4.923558586614256,0.030579097616555
10.375,-4.677229996730633,0.036653261434428375
10.375,-4.43090140684701,0.044237319078460464
10.375,-4.184572816963387,0.053788038617988296
10.375,-3.938244227079764,0.06593046283198956
10.375,-3.691915637196141,0.08152681612785652
10.375,-3.445587047312518,0.10178641501370286
10.375,-3.199258457428895,0.1284325579117888
10.375,-2.952929867545273,0.16396614760151923
10.375,-2.70660127766165,0.2120925649534914
10.375,-2.460272687778027,0.2784358480110297
10.375,-2.2139440978944043,0.37178041162405373
10.375,-1.9676155080107813,0.5063391098645145
10.375,-1.7212869181271584,0.7061711867724351
10.375,-1.4749583282435355,1.0145745550832057
10.375,-1.2286297383599134,1.516679788806083
10.375,-0.9823011484762905,2.4045230909392226
10.375,-0.7359725585926675,4.221606983840777
10.375,-0.48964396870904503,9.251131144416929
11.0,-9.408668463495644,0.002243579054801334
11.0,-9.158423169762626,0.002506542511923627
11.0,-8.90817787602961,0.002807377365761077
11.0,-8.657932582296592,0.0031526049840363665
11.0,-8.407687288563576,0.00355005788739793
11.0,-8.157441994830558,0.004009193828907122
11.0,-7.90719670109754,0.004541479576986816
11.0,-7.656951407364523,0.005160882598083715
11.0,-7.406706113631506,0.005884506201569141
11.0,-7.156460819898489,0.0067334026630130345
11.0,-6.906215526165472,0.007733632270533765
11.0,-6.655970232432454,0.008917642522961504
11.0,-6.405724938699437,0.010326088616003648
11.0,-6.1554796449664195,0.012010247024162706
11.0,-5.905234351233402,0.014035247444988058
11.0,-5.6549890575003845,0.016484437605878186
11.0,-5.404743763767367,0.019465251159729153
11.0,-5.15449847003435,0.02311779710168896
11.0,-4.904253176301333,0.02762551421298906
11.0,-4.654007882568315,0.033232031506719564
11.0,-4.403762588835298,0.04026378155914415
11.0,-4.153517295102281,0.0491632417706157
11.0,-3.9032720013692632,0.06053866311302847
11.0,-3.653026707636246,0.07523595779883824
11.0,-3.402781413903229,0.09445205347151353
11.0,-3.152536120170212,0.11990862194670052
11.0,-2.902290826437195,0.15413126002634403
11.0,-2.652045532704177,0.20090806214672238
11.0,-2.40180023897116,0.26607339328288343
11.0,-2.151554945238143,0.3589004575547076
11.0,-1.9013096515051249,0.49472461767306514
11.0,-1.6510643577721078,0.7002573150959144
11.0,-1.4008190640390907,1.0255076187759322
11.0,-1.1505737703060728,1.5747162532273093
11.0,-0.9003284765730566,2.6056796167332648
11.0,-0.6500831828400386,4.968794110877516
11.0,-0.39983788910702334,13.339583096550871
