E,t,xsec
8.5,-3.7292664731006795,0.11618341945836493
8.5,-3.48533403763987,0.14426631503076714
8.5,-3.2414016021790597,0.1809120608720127
8.5,-2.99746916671825,0.22932336719235855
8.5,-2.75353673125744,0.2941627178042194
8.5,-2.5096042957966302,0.38234068005423405
8.5,-2.2656718603358206,0.5043262487821168
8.5,-2.021739424875011,0.6763843851963902
8.5,-1.7778069894142008,0.924548531956704
8.5,-1.5338745539533911,1.2920433545521048
8.5,-1.2899421184925808,1.8541616461699373
9.125,-5.386488984255002,0.028464387287162007
9.125,-5.133622685313042,0.03386054582823954
9.125,-4.880756386371081,0.04053157205013837
9.125,-4.627890087429121,0.048842920386995406
9.125,-4.375023788487161,0.05928499552532947
9.125,-4.1221574895452004,0.07252312328606654
9.125,-3.86929119060324,0.08947117794549254
9.125,-3.6164248916612793,0.11140128908990564
9.125,-3.3635585927193192,0.14010978896776366
9.125,-3.110692293777359,0.17817515327769723
9.125,-2.8578259948353986,0.22936330718531397
9.125,-2.604959695893438,0.2992849290279397
9.125,-2.352093396951478,0.39648743402894177
9.125,-2.099227098009518,0.5343311288657995
9.125,-1.8463607990675572,0.734337348490089
9.125,-1.5934945001255967,1.0324805827445789
9.125,-1.3406282011836366,1.4918445591529572
9.125,-1.0877619022416765,2.230877797115057
9.125,-0.8348956032997163,3.4983785124141895
9.75,-6.798935210885176,0.010424684986227194
9.75,-6.55181761725734,0.012016467621273839
9.75,-6.304700023629505,0.013908865491794983
9.75,-6.057582430001669,0.016170247754674304
9.75,-5.810464836373834,0.01888729970363521
9.75,-5.563347242745998,0.022170786541202345
9.75,-5.316229649118163,0.02616333597279458
9.75,-5.069112055490327,0.031050131241421718
9.75,-4.8219944618624915,0.03707374042015973
9.75,-4.5748768682346554,0.04455494079273078
9.75,-4.327759274606819,0.05392254129280631
9.75,-4.080641680978984,0.06575451620730162
9.75,-3.8335240873511487,0.0808427717432855
9.75,-3.586406493723313,0.10028248376984389
9.75,-3.3392889000954775,0.12561177117840872
9.75,-3.092171306467642,0.1590241647030096
9.75,-2.8450537128398063,0.20370171686637034
9.75,-2.5979361192119708,0.2643489880347491
9.75,-2.3508185255841347,0.34807331492829574
9.75,-2.1037009319562996,0.46587797618759547
9.75,-1.8565833383284636,0.635299598745502
9.75,-1.6094657447006284,0.8852883168610861
9.75,-1.3623481510727924,1.2658594995013195
9.75,-1.1152305574449572,1.869147975469015
9.75,-0.8681129638171212,2.8834164634853856
9.75,-0.6209953701892861,4.778018023647656
10.375,-8.125830255101352,0.0045705848639206684
10.375,-7.879501665217729,0.005167199499943198
10.375,-7.633173075334106,0.0058611605698424074
10.375,-7.386844485450483,0.006669976123867184
10.375,-7.14051589556686,0.007616437185359001
10.375,-6.8941873056832375,0.008728642215324179
10.375,-6.647858715799615,0.010041490977041398
10.375,-6.4015301259159925,0.011598444664840167
10.375,-6.1552015360323695,0.013454131456906075
10.375,-5.908872946148747,0.015677577595929623
10.375,-5.662544356265124,0.018356658679474044
10.375,-5.416215766381502,0.02160408951470683
10.375,-5.169887176497879,0.025565587926154234
10.375,-4.923558586614256,0.030431177755784248
10.375,-4.677229996730633,0.03645086896635235
10.375,-4.43090140684701,0.04395733491108099
10.375,-4.184572816963387,0.05339607773514062
10.375,-3.938244227079764,0.06537435480947142
10.375,-3.691915637196141,0.08072599483228414
10.375,-3.445587047312518,0.10061384128610604
10.375,-3.199258457428895,0.12668313286507363
10.375,-2.952929867545273,0.16129967721439117
10.375,-2.70660127766165,0.20792728882897527
10.375,-2.460272687778027,0.2717408863481481
10.375,-2.2139440978944043,0.3606513675256476
10.375,-1.9676155080107813,0.4870786200885606
10.375,-1.7212869181271584,0.6711531828786786
10.375,-1.4749583282435355,0.9468331730693993
10.375,-1.2286297383599134,1.374580730102526
10.375,-0.9823011484762905,2.0712673972916793
10.375,-0.7359725585926675,3.298461286632303
10.375,-0.48964396870904503,5.857304730288085
11.0,-9.408668463495644,0.0022416059545641823
11.0,-9.158423169762626,0.002504129031339613
11.0,-8.90817787602961,0.0028044116657492384
11.0,-8.657932582296592,0.003148943618656424
