E,t,xsec
9.92,-0.63,21.13001013232041
9.93,-0.73,18.55807717747241
10.08,-0.6,22.942480963936386
10.08,-0.7,20.103850606317042
10.08,-0.8,17.633299051968816
10.08,-0.9,15.489553899607492
10.07,-1.05,12.741175303339986
10.23,-0.57,24.79480167624683
10.23,-0.67,21.732135950206967
10.23,-0.77,19.071491448179703
10.23,-0.87,16.75711087404628
10.22,-0.97,14.700958330970543
10.23,-1.12,12.185563988957286
10.38,-0.54,26.74866690155188
10.38,-0.64,23.450658797766216
10.38,-0.74,20.585396634735847
10.38,-0.84,18.0923850853638
10.38,-0.94,15.920131259652793
10.38,-1.09,13.168687667609428
10.56,-0.51,29.00314975575575
10.56,-0.61,25.435482740607387
10.55,-0.71,22.2839377468554
10.55,-0.81,19.591870556129873
10.55,-0.91,17.24585771825999
10.55,-1.06,14.273959811351844
10.54,-1.26,11.106900947363103
9.17,-0.87,12.118772455647983
9.18,-0.96,10.776564136480772
9.18,-1.06,9.429496235370022
9.33,-0.8,14.08775287775776
9.33,-0.92,11.989907618895439
9.33,-1.07,9.827901551218146
9.33,-1.25,7.763841010841832
9.48,-0.75,15.816397307419649
9.48,-0.85,13.83810821762722
9.48,-0.95,12.12025488964536
9.48,-1.1,9.954473003001775
9.48,-1.3,7.682358256893316
9.63,-0.71,17.479078920693496
9.63,-0.81,15.29968934546151
9.63,-0.91,13.406943938405432
9.63,-1.03,11.458607146168799
9.63,-1.18,9.435836124162416
9.63,-1.36,7.495511947121943
9.78,-0.67,19.26683890483414
9.78,-0.77,16.870781357962624
9.78,-0.87,14.789797135494487
9.78,-0.99,12.647112893013748
9.78,-1.17,10.029365711725593
9.78,-1.43,7.21487539907164
9.93,-0.68,19.82622852325481
9.93,-0.88,15.246383472195175
9.93,-1.1,11.48057018959966
8.8,-1.93,2.54427278223321
9.0,-2.24,1.894078088423181
9.0,-2.64,1.1439223585750606
9.18,-2.34,1.8288719217877958
9.17,-2.87,0.9454123708222392
9.32,-2.61,1.405399770830588
9.33,-3.15,0.7355779331770699
9.48,-2.73,1.3138129209734029
9.47,-3.29,0.6721716744622817
9.62,-2.99,1.0321751594509194
9.62,-3.54,0.5439315993497321
9.77,-3.18,0.8884983976840996
9.77,-3.76,0.4577559376120033
9.92,-3.33,0.8024687078335516
9.93,-3.92,0.4155886402100351
10.08,-3.67,0.5903501044905142
10.08,-4.29,0.29843226657303584
10.23,-4.49,0.25972486980711124
10.39,-4.25,0.3631840469336885
10.38,-4.74,0.21489601507762585
10.53,-4.54,0.2854836418320566
9.18,-0.98,10.491509195379587
9.18,-1.13,8.593033045764397
9.33,-1.02,10.49874901577125
9.32,-1.28,7.439091083113588
9.33,-1.54,5.341990306402892
9.48,-1.14,9.448918475468995
9.48,-1.44,6.422176581912017
9.47,-1.75,4.326306483388077
9.63,-1.2,9.196173476927061
9.63,-1.54,5.971448854254061
9.63,-1.97,3.5059177087188615
9.78,-1.43,7.21487539907164
9.78,-1.78,4.674728939138384
9.78,-2.15,2.9850357322651093
9.92,-1.71,5.342536094649308
9.92,-2.27,2.726610623155641
10.07,-1.75,5.343899416947782
10.07,-2.35,2.6211647878183455
10.23,-1.99,4.2204116763483706
10.23,-2.61,2.0563797494905396
10.38,-2.11,3.843236023976159
10.38,-2.73,1.8925374148965624
10.55,-2.52,2.5355664397599575
9.14,-0.92,11.20555957804688
8.96,-1.25,6.711971597186552
8.8,-1.72,3.351682554003323
8.77,-2.24,1.672091838729182
8.78,-2.94,0.6815888494065524
8.95,-3.92,0.22038349506256782
9.1,-4.95,0.06634566049777668
10.0,-0.69,19.94047681029636
9.85,-0.87,15.096408934420195
9.83,-1.21,9.68027809616277
9.83,-1.71,5.183013604618049
9.82,-2.24,2.72153306837891
9.84,-2.97,1.1677843738947233
9.86,-3.89,0.4144017937938639
9.76,-5.06,0.10321216269333895
9.93,-6.37,0.02540963352814585
10.96,-0.46,33.71153020198786
10.87,-0.6,27.573491312320762
10.85,-0.88,19.194073323294226
10.86,-1.18,13.24639723757293
10.86,-1.69,7.181204532677311
10.83,-2.24,3.7793322738185697
10.82,-2.87,1.8735391470393854
10.81,-3.92,0.6121544329842876
10.78,-4.93,0.21445448616329116
10.7,-6.97,0.02506403227121996
10.7,-8.36,0.005150068702864338
