E,t,xsec
9.92,-0.63,34.759590571703946
9.93,-0.73,29.79378795141581
10.08,-0.6,37.08497210703227
10.08,-0.7,58.2166290841427
10.08,-0.8,105.93069768476994
10.08,-0.9,19.687639662274375
10.07,-1.05,14.006287601475696
10.23,-0.57,39.96812383840103
10.23,-0.67,34.92329871073241
10.23,-0.77,46.82127377004588
10.23,-0.87,20.576147066051963
10.22,-0.97,23.160396681265727
10.23,-1.12,13.234268128648988
10.38,-0.54,127.4017609697174
10.38,-0.64,45.24356363711484
10.38,-0.74,102.00259650883783
10.38,-0.84,22.973780503876487
10.38,-0.94,48.931831108558754
10.38,-1.09,24.830459119196412
10.56,-0.51,46.57655817800665
10.56,-0.61,55.12483164539002
10.55,-0.71,40.44324313645454
10.55,-0.81,44.667080865368185
10.55,-0.91,26.278045628459335
10.55,-1.06,20.36025817239989
10.54,-1.26,15.48062959897227
9.17,-0.87,43.96032586148163
9.18,-0.96,17.09317116485399
9.18,-1.06,12.669201942738766
9.33,-0.8,25.94687047572396
9.33,-0.92,22.549297781000124
9.33,-1.07,77.14911797667051
9.33,-1.25,19.437785933303736
9.48,-0.75,40.1033522229616
9.48,-0.85,65.31632761540416
9.48,-0.95,19.618946185815794
9.48,-1.1,23.28547890633749
9.48,-1.3,17.66966433624677
9.63,-0.71,29.15571619113822
9.63,-0.81,22.665146676813404
9.63,-0.91,26.551201965311446
9.63,-1.03,15.97038211145369
9.63,-1.18,13.279461156025645
9.63,-1.36,16.88617523096364
9.78,-0.67,33.814640099746335
9.78,-0.77,24.602365602465735
9.78,-0.87,22.84204027415381
9.78,-0.99,15.623097205570135
9.78,-1.17,11.983830511841898
9.78,-1.43,6.4227385264195265
9.93,-0.68,31.24165136421894
9.93,-0.88,38.1409410398135
9.93,-1.1,62.705658033572156
8.8,-1.93,2.3436217242592488
9.0,-2.24,1.356713532401045
9.0,-2.64,1.1403138012002672
9.18,-2.34,1.247186534904749
9.17,-2.87,0.5912034133371522
9.32,-2.61,0.8197868486724481
9.33,-3.15,0.36361035463911295
9.48,-2.73,0.7241851989039808
9.47,-3.29,0.3118055053815346
9.62,-2.99,0.5025297632463305
9.62,-3.54,0.23117725197114328
9.77,-3.18,0.4029092773502903
9.77,-3.76,0.18088806066958044
9.92,-3.33,0.3361696441200324
9.93,-3.92,0.15234770218902677
10.08,-3.67,0.2223826679144655
10.08,-4.29,0.1032551067251084
10.23,-4.49,1.052537565840916
10.39,-4.25,0.11649815187003856
10.38,-4.74,0.06549078624843611
10.53,-4.54,0.08578036292858811
9.18,-0.98,15.473877676841399
9.18,-1.13,11.28290611347549
9.33,-1.02,14.480866361236732
9.32,-1.28,8.802265735750801
9.33,-1.54,5.12125873217074
9.48,-1.14,12.450076870026201
9.48,-1.44,6.888970552744447
9.47,-1.75,3.575153604699549
9.63,-1.2,10.604715174366977
9.63,-1.54,5.25419675660183
9.63,-1.97,2.5061289973991583
9.78,-1.43,6.4227385264195265
9.78,-1.78,7.945800022885671
9.78,-2.15,1.9048974507011556
9.92,-1.71,4.172872907406583
9.92,-2.27,1.6070569546078368
10.07,-1.75,7.5433574506879415
10.07,-2.35,1.4514777063544415
10.23,-1.99,2.5311781431005147
10.23,-2.61,1.0000375462713287
10.38,-2.11,2.275753167487505
10.38,-2.73,0.8575624095565773
10.55,-2.52,1.5074911947503722
9.14,-0.92,17.25133429122756
8.96,-1.25,8.375198184002342
8.8,-1.72,3.910963366585053
8.77,-2.24,1.1969549314779881
8.78,-2.94,0.3758168510412039
8.95,-3.92,0.09769370865712232
9.1,-4.95,0.025373374603210142
10.0,-0.69,98.66758039243558
9.85,-0.87,25.785125711111363
9.83,-1.21,9.912833543484048
9.83,-1.71,3.910248109934323
9.82,-2.24,1.656915564927259
9.84,-2.97,0.5647485134360226
9.86,-3.89,0.156130259817994
9.76,-5.06,0.03564368884192257
9.93,-6.37,0.008611667814573835
10.96,-0.46,59.21471503332593
10.87,-0.6,42.24775016717782
10.85,-0.88,29.301838302872245
10.86,-1.18,11.771048301338006
10.86,-1.69,4.508092837091044
10.83,-2.24,7.019525607173232
10.82,-2.87,1.3242629032505584
10.81,-3.92,0.1892041997940338
10.78,-4.93,0.05879451833731626
10.7,-6.97,0.0071981082021103536
10.7,-8.36,0.0019691173867239673
