E,t,xsec
9.92,-0.63,0.007311566356796597
9.93,-0.73,0.0035684555935707927
10.08,-0.6,0.01065500573145727
10.08,-0.7,0.005050581053066199
10.08,-0.8,0.0025637756600280005
10.08,-0.9,0.0013774344312750385
10.07,-1.05,0.0005871193296403579
10.23,-0.57,0.015294617084155434
10.23,-0.67,0.007098845876480098
10.23,-0.77,0.0035425415383856726
10.23,-0.87,0.001876132398057791
10.22,-0.97,0.0010358287736839731
10.23,-1.12,0.0004692087684119929
10.38,-0.54,0.02188293959733287
10.38,-0.64,0.009929326802697038
10.38,-0.74,0.00486632297130156
10.38,-0.84,0.0025390928442032496
10.38,-0.94,0.0013956639327802006
10.38,-1.09,0.0006167491755923408
10.56,-0.51,0.03188856867951905
10.56,-0.61,0.014125141111218327
10.55,-0.71,0.00674738507765898
10.55,-0.81,0.0034666575890398674
10.55,-0.91,0.0018810877992987043
10.55,-1.06,0.0008178736470354557
10.54,-1.26,0.0003034806635819495
9.17,-0.87,0.000536044479988393
9.18,-0.96,0.0003263273301639734
9.18,-1.06,0.00019475579722159458
9.33,-0.8,0.0010802656293538314
9.33,-0.92,0.000517336698071656
9.33,-1.07,0.00023053148504686955
9.33,-1.25,0.00010067427801569666
9.48,-0.75,0.00186896801157672
9.48,-0.85,0.000973738598813405
9.48,-0.95,0.0005372134141828802
9.48,-1.1,0.00024164447610753952
9.48,-1.3,9.679761849772965e-05
9.63,-0.71,0.0029833101679161396
9.63,-0.81,0.0015163526051029678
9.63,-0.91,0.0008173045088585054
9.63,-1.03,0.0004160857663699305
9.63,-1.18,0.00019546390805585503
9.63,-1.36,8.834805645128321e-05
9.78,-0.67,0.004709134588528652
9.78,-0.77,0.002335559559108383
9.78,-0.87,0.001231671315495826
9.78,-0.99,0.0006119052842209323
9.78,-1.17,0.00024093043237015927
9.78,-1.43,7.696862704818733e-05
9.93,-0.68,0.0050864968588952945
9.93,-0.88,0.0013507501021787001
9.93,-1.1,0.0003967832529243555
8.8,-1.93,1.2729205162938707e-05
9.0,-2.24,7.1002033828424e-06
9.0,-2.64,3.941390790557145e-06
9.18,-2.34,5.728815711772922e-06
9.17,-2.87,2.6916740190441472e-06
9.32,-2.61,3.6421240405159966e-06
9.33,-3.15,1.7737449473882432e-06
9.48,-2.73,2.929064199617935e-06
9.47,-3.29,1.4207036592254514e-06
9.62,-2.99,1.967551173168724e-06
9.62,-3.54,1.0097355823201585e-06
9.77,-3.18,1.4758552678268557e-06
9.77,-3.76,7.539290346169204e-07
9.92,-3.33,1.1773965944642544e-06
9.93,-3.92,6.041929051824673e-07
10.08,-3.67,7.562366035526104e-07
10.08,-4.29,3.992037716241611e-07
10.23,-4.49,3.15753640085042e-07
10.39,-4.25,3.780484472019833e-07
10.38,-4.74,2.4107457557327926e-07
10.53,-4.54,2.760583135007443e-07
9.18,-0.98,0.00029301447332290493
9.18,-1.13,0.0001400526284695256
9.33,-1.02,0.0002979955693028685
9.32,-1.28,8.786595049191301e-05
9.33,-1.54,3.472981834023848e-05
9.48,-1.14,0.00019864333374651675
9.48,-1.44,5.5781577521954e-05
9.47,-1.75,2.0366745715434313e-05
9.63,-1.2,0.0001779268789508699
9.63,-1.54,4.4456745312021656e-05
9.63,-1.97,1.2307072538107391e-05
9.78,-1.43,7.696862704818733e-05
9.78,-1.78,2.2632859919704504e-05
9.78,-2.15,8.449938242819566e-06
9.92,-1.71,3.12589115424877e-05
9.92,-2.27,6.73647965354084e-06
10.07,-1.75,3.0556610100655546e-05
10.07,-2.35,5.919802055272603e-06
10.23,-1.99,1.6095034358627496e-05
10.23,-2.61,3.591290045576325e-06
10.38,-2.11,1.2476686293408293e-05
10.38,-2.73,2.943145909125336e-06
10.55,-2.52,4.825020790928786e-06
9.14,-0.92,0.0003803471095942566
8.96,-1.25,6.487539459070495e-05
8.8,-1.72,1.8598376060714433e-05
8.77,-2.24,7.844080376087088e-06
8.78,-2.94,2.9771688942637327e-06
8.95,-3.92,9.041610479038696e-07
9.1,-4.95,3.248949088625212e-07
10.0,-0.69,0.005051208546804868
9.85,-0.87,0.0013253964412211449
9.83,-1.21,0.0002095304930501176
9.83,-1.71,2.9242215756054206e-05
9.82,-2.24,6.984736719782586e-06
9.84,-2.97,1.931743059640083e-06
9.86,-3.89,6.380110580148137e-07
9.76,-5.06,2.2904755563662628e-07
9.93,-6.37,8.166535341177499e-08
10.96,-0.46,0.06279254947448923
10.87,-0.6,0.01845273519832833
10.85,-0.88,0.0027317909744363493
10.86,-1.18,0.0005494586669722072
10.86,-1.69,6.50330738743485e-05
10.83,-2.24,1.1157701052978346e-05
10.82,-2.87,2.523377633281496e-06
10.81,-3.92,4.997068115879915e-07
10.78,-4.93,1.8243142566281327e-07
10.7,-6.97,4.3404015760598374e-08
10.7,-8.36,1.957167200386415e-08
