E,t,xsec
9.92,-0.63,3.166462834468912
9.93,-0.73,2.857127282062459
10.08,-0.6,3.066966294829122
10.08,-0.7,3.397141121383114
10.08,-0.8,2.481397916231031
10.08,-0.9,2.1352643358236123
10.07,-1.05,1.7092289259440319
10.23,-0.57,2.96989955305142
10.23,-0.67,2.923444401801188
10.23,-0.77,2.526799785294927
10.23,-0.87,2.173268311171104
10.22,-0.97,1.8685523111603646
10.23,-1.12,1.4929192022038418
10.38,-0.54,5.157056477396127
10.38,-0.64,2.9598845745043345
10.38,-0.74,2.560041401942079
10.38,-0.84,2.2014193110373053
10.38,-0.94,1.8844737067771722
10.38,-1.09,1.6286334362438994
10.56,-0.51,2.977027989539223
10.56,-0.61,3.4086363316611847
10.55,-0.71,2.589876601180534
10.55,-0.81,2.527076424583508
10.55,-0.91,1.9164653151391138
10.55,-1.06,1.5325763033924085
10.54,-1.26,1.1477727217671505
9.17,-0.87,3.052660245032507
9.18,-0.96,2.3613272568932375
9.18,-1.06,2.033611508780702
9.33,-0.8,2.907294492706529
9.33,-0.92,2.4260797190643006
9.33,-1.07,1.9454433448102024
9.33,-1.25,1.490964217988136
9.48,-0.75,3.027686493675581
9.48,-0.85,2.608073729893584
9.48,-0.95,2.053520036664157
9.48,-1.1,1.7950646146661484
9.48,-1.3,1.344114547171289
9.63,-0.71,3.121321944285891
9.63,-0.81,2.345340937145065
9.63,-0.91,2.3084898054066043
9.63,-1.03,1.928854106795193
9.63,-1.18,1.5466256633950257
9.63,-1.36,1.1964139942327707
9.78,-0.67,3.2044234677427355
9.78,-0.77,2.764245754835429
9.78,-0.87,2.3757665134951527
9.78,-0.99,1.984276274332317
9.78,-1.17,1.523860195856267
9.78,-1.43,1.051440706897188
9.93,-0.68,3.060532708569564
9.93,-0.88,2.202706764535279
9.93,-1.1,1.6333729948907634
8.8,-1.93,0.6787478742732738
9.0,-2.24,0.44865808137808166
9.0,-2.64,0.28881318737214196
9.18,-2.34,0.3848050296806804
9.17,-2.87,0.21939145294125315
9.32,-2.61,0.27790359189475095
9.33,-3.15,0.16097750334993055
9.48,-2.73,0.23678005487278153
9.47,-3.29,0.13690427720922785
9.62,-2.99,0.17679415537040155
9.62,-3.54,0.10564501581162948
9.77,-3.18,0.14260949160839778
9.77,-3.76,0.08450406217943089
9.92,-3.33,0.1201741943101382
9.93,-3.92,0.0714384539332628
10.08,-3.67,0.0857868530239278
10.08,-4.29,0.05136296977649754
10.23,-4.49,0.04270524459382475
10.39,-4.25,0.04988565126509015
10.38,-4.74,0.03439373303100531
10.53,-4.54,0.03879726541339418
9.18,-0.98,2.2916084169840323
9.18,-1.13,1.8339934983668968
9.33,-1.02,2.0881468881184873
9.32,-1.28,1.431510318900287
9.33,-1.54,0.9963967663748304
9.48,-1.14,1.6941251714795584
9.48,-1.44,1.1053193755183193
9.47,-1.75,0.7337881629073927
9.63,-1.2,1.5029776124138332
9.63,-1.54,0.9345648175315736
9.63,-1.97,0.5388247715883705
9.78,-1.43,1.051440706897188
9.78,-1.78,0.6617219214409963
9.78,-2.15,0.421234217058202
9.92,-1.71,0.7034055016985162
9.92,-2.27,0.3563410980831433
10.07,-1.75,0.6481570167012289
10.07,-2.35,0.3158345712204241
10.23,-1.99,0.46553600285485514
10.23,-2.61,0.23042379171742705
10.38,-2.11,0.3916058539101575
10.38,-2.73,0.19731124536575007
10.55,-2.52,0.23850028912839116
9.14,-0.92,2.5310081907838375
8.96,-1.25,1.618820667383878
8.8,-1.72,0.8845759712310997
8.77,-2.24,0.47269920311957275
8.78,-2.94,0.22320960563032932
8.95,-3.92,0.08800114738863131
9.1,-4.95,0.03846115473766406
10.0,-0.69,2.979286579410623
9.85,-0.87,2.3414266794349783
9.83,-1.21,1.4201545094762495
9.83,-1.71,0.7164710259886221
9.82,-2.24,0.3763878300752405
9.84,-2.97,0.17230837015422204
9.86,-3.89,0.07430206072911175
9.76,-5.06,0.030918721001859654
9.93,-6.37,0.012824686984981133
10.96,-0.46,3.466478447788645
10.87,-0.6,2.872201197851676
10.85,-0.88,1.8941171168641717
10.86,-1.18,1.213525935397202
10.86,-1.69,0.6012568662163014
10.83,-2.24,0.3090453818122193
10.82,-2.87,0.15732422625890186
10.81,-3.92,0.060248130183825035
10.78,-4.93,0.02777839841642563
10.7,-6.97,0.007825537880323958
10.7,-8.36,0.0038195671511221
