E,t,xsec
8.5,-3.7292664731006795,1.7865827295065508e-07
8.5,-3.48533403763987,3.1958190586046523e-07
8.5,-3.2414016021790597,5.818012743659443e-07
8.5,-2.99746916671825,1.0832240344261607e-06
8.5,-2.75353673125744,2.073834574010822e-06
8.5,-2.5096042957966302,4.109482743667848e-06
8.5,-2.2656718603358206,8.496150859842045e-06
8.5,-2.021739424875011,1.8513507873333155e-05
8.5,-1.7778069894142008,4.309104107512583e-05
8.5,-1.5338745539533911,0.0001091075440897452
8.5,-1.2899421184925808,0.00030849700000094735
9.125,-5.386488984255002,1.083459876946798e-08
9.125,-5.133622685313042,1.7833327810240953e-08
9.125,-4.880756386371081,2.9395920173079617e-08
9.125,-4.627890087429121,4.867728962064307e-08
9.125,-4.375023788487161,8.122118538001543e-08
9.125,-4.1221574895452004,1.370044214170973e-07
9.125,-3.86929119060324,2.3429983636460188e-07
9.125,-3.6164248916612793,4.0766064047655114e-07
9.125,-3.3635585927193192,7.242669498765572e-07
9.125,-3.110692293777359,1.3196274487615843e-06
9.125,-2.8578259948353986,2.478246037520701e-06
9.125,-2.604959695893438,4.827037815938865e-06
9.125,-2.352093396951478,9.826987583424399e-06
9.125,-2.099227098009518,2.1121564091638742e-05
9.125,-1.8463607990675572,4.856710650060391e-05
9.125,-1.5934945001255967,0.00012167854503978976
9.125,-1.3406282011836366,0.0003409940830687716
9.125,-1.0877619022416765,0.0011123560991152925
9.125,-0.8348956032997163,0.004507119344059169
9.75,-6.798935210885176,1.751201858157768e-09
9.75,-6.55181761725734,2.7241360039523658e-09
9.75,-6.304700023629505,4.200549569495125e-09
9.75,-6.057582430001669,6.46035933885443e-09
9.75,-5.810464836373834,9.932028414992596e-09
9.75,-5.563347242745998,1.530085782070344e-08
9.75,-5.316229649118163,2.366574214269851e-08
9.75,-5.069112055490327,3.6818532966656476e-08
9.75,-4.8219944618624915,5.7725984421375676e-08
9.75,-4.5748768682346554,9.137985981103167e-08
9.75,-4.327759274606819,1.464431376289203e-07
9.75,-4.080641680978984,2.3764910236263845e-07
9.75,-3.8335240873511487,3.9220895735979923e-07
9.75,-3.586406493723313,6.59756753088546e-07
9.75,-3.3392889000954775,1.1347282109481157e-06
9.75,-3.092171306467642,2.0034883139013466e-06
9.75,-2.8450537128398063,3.647267402100513e-06
9.75,-2.5979361192119708,6.886382516948133e-06
9.75,-2.3508185255841347,1.3580642417776817e-05
9.75,-2.1037009319562996,2.8235204272130816e-05
9.75,-1.8565833383284636,6.264949217804093e-05
9.75,-1.6094657447006284,0.00015086959803545192
9.75,-1.3623481510727924,0.0004038626241643488
9.75,-1.1152305574449572,0.0012456034009703998
9.75,-0.8681129638171212,0.004687762834760096
9.75,-0.6209953701892861,0.023808933031581315
10.375,-8.125830255101352,4.264218884190929e-10
10.375,-7.879501665217729,6.41675783611489e-10
10.375,-7.633173075334106,9.539572621032296e-10
10.375,-7.386844485450483,1.4113536247806117e-09
10.375,-7.14051589556686,2.0774374801604397e-09
10.375,-6.8941873056832375,3.051389867183267e-09
10.375,-6.647858715799615,4.481891608145438e-09
10.375,-6.4015301259159925,6.58759848181799e-09
