E,t,xsec
9.92,-0.63,38.33310947318072
9.93,-0.73,29.910736901902688
10.08,-0.6,41.998673998971256
10.08,-0.7,16.174817177796637
10.08,-0.8,24.18099317485756
10.08,-0.9,27.115528812720054
10.07,-1.05,25.825962644544273
10.23,-0.57,47.0218566903777
10.23,-0.67,45.59121818553572
10.23,-0.77,16.182203430247753
10.23,-0.87,36.37016353881175
10.22,-0.97,48.134460412550894
10.23,-1.12,20.753038528068835
10.38,-0.54,12.945401090793586
10.38,-0.64,28.129858283726513
10.38,-0.74,35.98851222352199
10.38,-0.84,34.32438113973613
10.38,-0.94,9.530751636330804
10.38,-1.09,11.773194204192754
10.56,-0.51,48.41578414213561
10.56,-0.61,23.14657466040379
10.55,-0.71,22.914543548286687
10.55,-0.81,15.103498958916438
10.55,-0.91,51.41675253700232
10.55,-1.06,45.840268891642324
10.54,-1.26,11.627607429102646
9.17,-0.87,12.451712797719939
9.18,-0.96,23.67397236786251
9.18,-1.06,23.629870069058537
9.33,-0.8,25.7559689851388
9.33,-0.92,20.3102350979826
9.33,-1.07,93.47419897517308
9.33,-1.25,20.205905886921567
9.48,-0.75,71.25684106321843
9.48,-0.85,82.36866591240774
9.48,-0.95,42.64379275482268
9.48,-1.1,49.79457456178539
9.48,-1.3,9.210433275458245
9.63,-0.71,32.90518563545409
9.63,-0.81,39.59716010174704
9.63,-0.91,28.844481900850052
9.63,-1.03,25.023584676253822
9.63,-1.18,16.316707710626766
9.63,-1.36,8.264893800865075
9.78,-0.67,51.705390752233555
9.78,-0.77,37.94440694852697
9.78,-0.87,26.979690425035475
9.78,-0.99,26.616811598006365
9.78,-1.17,19.011954685463227
9.78,-1.43,21.017752896677347
9.93,-0.68,46.038731052056164
9.93,-0.88,64.11829843313176
9.93,-1.1,22.01108694304492
8.8,-1.93,12.082115832745814
9.0,-2.24,9.44552042139918
9.0,-2.64,7.156945610249599
9.18,-2.34,8.637963958758757
9.17,-2.87,6.027466599707796
9.32,-2.61,7.062350199250765
9.33,-3.15,4.949422893039015
9.48,-2.73,6.391100672560131
9.47,-3.29,4.462771716630807
9.62,-2.99,5.318303338896271
9.62,-3.54,3.759121118408707
9.77,-3.18,4.633876771219125
9.77,-3.76,3.2667595218031953
9.92,-3.33,4.151144910772483
9.93,-3.92,2.952655009802105
10.08,-3.67,3.3127665226205725
10.08,-4.29,5.891771722983888
10.23,-4.49,2.036899234513303
10.39,-4.25,2.2814307765048505
10.38,-4.74,1.7495330596135281
10.53,-4.54,1.9179669923388847
9.18,-0.98,25.10470675724791
9.18,-1.13,21.96913224675004
9.33,-1.02,24.192395779814454
9.32,-1.28,28.054764157575306
9.33,-1.54,15.610169182524533
9.48,-1.14,33.545725543756234
9.48,-1.44,25.222069141088348
9.47,-1.75,13.069798690101155
9.63,-1.2,19.782146064103795
9.63,-1.54,17.554769025407168
9.63,-1.97,10.89316922980501
9.78,-1.43,21.017752896677347
9.78,-1.78,28.591203542826275
9.78,-2.15,9.403960040392219
9.92,-1.71,12.871479522922286
9.92,-2.27,8.513429294397797
10.07,-1.75,27.847716111505864
10.07,-2.35,7.937789021863676
10.23,-1.99,13.078005074895323
10.23,-2.61,6.511971971935655
10.38,-2.11,11.183819099474928
10.38,-2.73,5.919167071565033
10.55,-2.52,5.354454849686057
9.14,-0.92,27.209940724965907
8.96,-1.25,20.38241243917633
8.8,-1.72,14.17126365779499
8.77,-2.24,9.661170275406922
8.78,-2.94,6.888658249938244
8.95,-3.92,3.269184593639261
9.1,-4.95,1.8450224933554702
10.0,-0.69,34.88742781316883
9.85,-0.87,21.913572625244168
9.83,-1.21,26.102522176907993
9.83,-1.71,14.299549806017529
9.82,-2.24,8.772136334214437
9.84,-2.97,5.093569625296785
9.86,-3.89,2.9980167355317104
9.76,-5.06,1.9062305021945423
9.93,-6.37,0.8400828166224408
10.96,-0.46,38.31071475749632
10.87,-0.6,33.36593183501892
10.85,-0.88,55.290462840993385
10.86,-1.18,26.49886399787576
10.86,-1.69,13.723334454415756
10.83,-2.24,2.6854067991329456
10.82,-2.87,3.16228667412381
10.81,-3.92,2.659971124748962
10.78,-4.93,1.5163563248978171
10.7,-6.97,0.5848553938082375
10.7,-8.36,0.3356984205415894
