E,t,xsec
9.92,-0.63,4.555800159681634
9.93,-0.73,3.6201345818327497
10.08,-0.6,4.682651451245582
10.08,-0.7,3.7542405561162333
10.08,-0.8,3.0643712140113473
10.08,-0.9,2.534835036506156
10.07,-1.05,1.9472462229594374
10.23,-0.57,4.908005513830291
10.23,-0.67,3.903523322309173
10.23,-0.77,3.1681176177338246
10.23,-0.87,2.6094200749550707
10.22,-0.97,2.177731673320619
10.23,-1.12,1.6807939335527544
10.38,-0.54,5.164831630440036
10.38,-0.64,4.070406125818816
10.38,-0.74,3.282592287988449
10.38,-0.84,2.6909918272997504
10.38,-0.94,2.233556088086693
10.38,-1.09,1.7196139348870763
10.56,-0.51,5.436149344131493
10.56,-0.61,4.2380678705013795
10.55,-0.71,3.398194748248155
10.55,-0.81,2.7710166581304407
10.55,-0.91,2.2906508362208418
10.55,-1.06,1.755381588441743
10.54,-1.26,1.2676491256075366
9.17,-0.87,3.1834736503045624
9.18,-0.96,2.702782346236361
9.18,-1.06,2.276550788342547
9.33,-0.8,3.5190194294200836
9.33,-0.92,2.816085537714113
9.33,-1.07,2.17153953856921
9.33,-1.25,1.6238293346068666
9.48,-0.75,3.772072062039093
9.48,-0.85,3.109610038536052
9.48,-0.95,2.59185932835413
9.48,-1.1,2.004667543139609
9.48,-1.3,1.457879323382924
9.63,-0.71,3.979734017141685
9.63,-0.81,3.2611206154566696
9.63,-0.91,2.7054338000897524
9.63,-1.03,2.1899462691222724
9.63,-1.18,1.7080660916754142
9.63,-1.36,1.2914876515731055
9.78,-0.67,4.214971108032068
9.78,-0.77,3.4302655976597998
9.78,-0.87,2.830924822795778
9.78,-0.99,2.280292901114599
9.78,-1.17,1.685754296679427
9.78,-1.43,1.1297845946606788
9.93,-0.68,4.019446266793703
9.93,-0.88,2.703017793812537
9.93,-1.1,1.837351271663336
8.8,-1.93,0.7026713088132821
9.0,-2.24,0.46097616117582085
9.0,-2.64,0.2945979141348712
9.18,-2.34,0.394838016744559
9.17,-2.87,0.22324952985588328
9.32,-2.61,0.28392710541439503
9.33,-3.15,0.16341382415829012
9.48,-2.73,0.24162072760749323
9.47,-3.29,0.13885767976456587
9.62,-2.99,0.17990391887031407
9.62,-3.54,0.10698875521619311
9.77,-3.18,0.1448955864756365
9.77,-3.76,0.08548587813148427
9.92,-3.33,0.12198205350440593
9.93,-3.92,0.07222527301560841
10.08,-3.67,0.08688623164636111
10.08,-4.29,0.051850109974765864
10.23,-4.49,0.043085249405350017
10.39,-4.25,0.050392199056551824
10.38,-4.74,0.03467594152453172
10.53,-4.54,0.03915174694779631
9.18,-0.98,2.609931050066051
9.18,-1.13,2.027679574262646
9.33,-1.02,2.3633370158605365
9.32,-1.28,1.55318521726057
9.33,-1.54,1.0558466383755378
9.48,-1.14,1.8771832752581634
9.48,-1.44,1.1821953073906681
9.47,-1.75,0.7688445382808524
9.63,-1.2,1.6542785040185402
9.63,-1.54,0.9930807264502229
9.63,-1.97,0.5598868220603008
9.78,-1.43,1.1297845946606788
9.78,-1.78,0.6938682918815743
9.78,-2.15,0.43550613326015725
9.92,-1.71,0.7410885840708933
9.92,-2.27,0.3674691042737623
10.07,-1.75,0.6821414185498587
10.07,-2.35,0.32528432681136293
10.23,-1.99,0.48510097443560674
10.23,-2.61,0.23620535503326182
10.38,-2.11,0.40665470839878065
10.38,-2.73,0.20196474798344874
10.55,-2.52,0.24520912732925834
9.14,-0.92,2.924977463579299
8.96,-1.25,1.7544089301948402
8.8,-1.72,0.923510936040894
8.77,-2.24,0.48511707809621313
8.78,-2.94,0.2266932642126652
8.95,-3.92,0.08881238736060548
9.1,-4.95,0.038690953762312005
10.0,-0.69,3.8875481607730134
9.85,-0.87,2.7945172210576494
9.83,-1.21,1.5658772141903188
9.83,-1.71,0.7543400685197842
9.82,-2.24,0.3882562994605857
9.84,-2.97,0.17549213623056267
9.86,-3.89,0.07512295008286214
9.76,-5.06,0.031119444087274968
9.93,-6.37,0.012878605610295565
10.96,-0.46,5.9188196525016
10.87,-0.6,4.139509856292904
10.85,-0.88,2.302921590926639
10.86,-1.18,1.3614267646180425
10.86,-1.69,0.6387881500523002
10.83,-2.24,0.32033406340642984
10.82,-2.87,0.16091969736210432
10.81,-3.92,0.06100958416330352
10.78,-4.93,0.02800323528315612
10.7,-6.97,0.007856900232971663
10.7,-8.36,0.0038299807683925343
