E,t,xsec
9.92,-0.63,0.14394840956753033
9.93,-0.73,0.06207966434850839
10.08,-0.6,0.1942839566113941
10.08,-0.7,0.050864281080143105
10.08,-0.8,0.04616271544695238
10.08,-0.9,0.02266793254276292
10.07,-1.05,0.010947409590327258
10.23,-0.57,0.27039868964984615
10.23,-0.67,0.14488835719508308
10.23,-0.77,0.04943686264419544
10.23,-0.87,0.027963599107516657
10.22,-0.97,0.016384990550554344
10.23,-1.12,0.007926321461408961
10.38,-0.54,0.20173430427374822
10.38,-0.64,0.306020766774328
10.38,-0.74,0.06074423931146443
10.38,-0.84,0.03329685096619644
10.38,-0.94,0.014098237309143603
10.38,-1.09,0.00912402834515378
10.56,-0.51,0.4209958283911579
10.56,-0.61,0.11000293702360914
10.55,-0.71,0.05805277528258007
10.55,-0.81,0.03617570897099606
10.55,-0.91,0.055429697673304315
10.55,-1.06,0.011561709919226408
10.54,-1.26,0.004340709257035751
9.17,-0.87,0.026818767362512052
9.18,-0.96,0.016549743879943516
9.18,-1.06,0.010069949213203531
9.33,-0.8,0.04035026985247523
9.33,-0.92,0.020519171212837067
9.33,-1.07,0.009295072448653047
9.33,-1.25,0.004317903162010597
9.48,-0.75,0.05553667940282333
9.48,-0.85,0.13293921330401237
9.48,-0.95,0.03565903783560996
9.48,-1.1,0.008449690555577788
9.48,-1.3,0.003542806182425082
9.63,-0.71,0.0749902957123851
9.63,-0.81,0.0815162335723996
9.63,-0.91,0.021928799597504545
9.63,-1.03,0.01184651402923112
9.63,-1.18,0.004720771635714071
9.63,-1.36,0.0028058635787813033
9.78,-0.67,0.16787521640522962
9.78,-0.77,0.04900568346784286
9.78,-0.87,0.02748628421906807
9.78,-0.99,0.014540855144827055
9.78,-1.17,0.0062228097411300655
9.78,-1.43,0.002178537379745236
9.93,-0.68,0.0861553112469856
9.93,-0.88,0.031577137080373935
9.93,-1.1,0.008597047036419819
8.8,-1.93,0.000396344653339934
9.0,-2.24,0.00017061321044421304
9.0,-2.64,6.54840550924628e-05
9.18,-2.34,0.00013334079516509766
9.17,-2.87,4.01155711188603e-05
9.32,-2.61,7.073440655582304e-05
9.33,-3.15,2.3095342645954455e-05
9.48,-2.73,5.450584482315255e-05
9.47,-3.29,1.7833076057019834e-05
9.62,-2.99,3.1830505470569845e-05
9.62,-3.54,1.1475857824925588e-05
9.77,-3.18,2.2068645457470207e-05
9.77,-3.76,7.965601823202966e-06
9.92,-3.33,1.6763498870468215e-05
9.93,-3.92,6.186573414125601e-06
10.08,-3.67,9.302338681561581e-06
10.08,-4.29,3.552544496222068e-06
10.23,-4.49,2.6824219501153986e-06
10.39,-4.25,3.7848774854587386e-06
10.38,-4.74,1.916451963729436e-06
10.53,-4.54,2.514516091181527e-06
9.18,-0.98,0.014937924364719765
9.18,-1.13,0.007266242048141124
9.33,-1.02,0.012303407421681976
9.32,-1.28,0.0038200524540722377
9.33,-1.54,0.00141753519339624
9.48,-1.14,0.007035797339974779
9.48,-1.44,0.0020522345482673924
9.47,-1.75,0.000704473089001472
9.63,-1.2,0.005400990031107677
9.63,-1.54,0.001434318789802185
9.63,-1.97,0.0003640841969697119
9.78,-1.43,0.002178537379745236
9.78,-1.78,0.000648561304814013
9.78,-2.15,0.00022209844027929683
9.92,-1.71,0.0008150844859860579
9.92,-2.27,0.00016308999932503374
10.07,-1.75,0.000720237540943437
10.07,-2.35,0.00013401745710626191
10.23,-1.99,0.00035095402092519306
10.23,-2.61,7.278627534439312e-05
10.38,-2.11,0.0002524777755843809
10.38,-2.73,5.6006206358142155e-05
10.55,-2.52,9.038217711723206e-05
9.14,-0.92,0.020336244039342966
8.96,-1.25,0.004261568635289218
8.8,-1.72,0.0007556498085511621
8.77,-2.24,0.00016885332938611653
8.78,-2.94,3.43849589696866e-05
8.95,-3.92,6.082801004998583e-06
9.1,-4.95,1.4495944611660123e-06
10.0,-0.69,0.08088558927609332
9.85,-0.87,0.027560230364485898
9.83,-1.21,0.007526377669091591
9.83,-1.71,0.000812042940206051
9.82,-2.24,0.00017555927756632517
9.84,-2.97,3.3341355916189e-05
9.86,-3.89,6.477198927770393e-06
9.76,-5.06,1.2671459983919862e-06
9.93,-6.37,2.995312059145588e-07
10.96,-0.46,0.4810526567518437
10.87,-0.6,0.1581786490997884
10.85,-0.88,0.06915581136540906
10.86,-1.18,0.006140838439859646
10.86,-1.69,0.0009076284781635531
10.83,-2.24,0.00018136318576938542
10.82,-2.87,4.2088109104096737e-05
10.81,-3.92,6.2991520213063745e-06
10.78,-4.93,1.5051526384104065e-06
10.7,-6.97,1.6843378916014567e-07
10.7,-8.36,5.3363201699635993e-08
