E,t,xsec
9.92,-0.63,90.99463575411653
9.93,-0.73,74.77578390760013
10.08,-0.6,99.08312517132953
10.08,-0.7,80.97452739691508
10.08,-0.8,66.77728173575552
10.08,-0.9,55.541490374722784
10.07,-1.05,42.71922522445251
10.23,-0.57,107.84950969969603
10.23,-0.67,87.78799769909911
10.23,-0.77,72.11705108298956
10.23,-0.87,59.75865517227974
10.22,-0.97,49.86663534204613
10.23,-1.12,38.67386373664963
10.38,-0.54,117.51594367399204
10.38,-0.64,95.27902583303866
10.38,-0.74,77.97189133255317
10.38,-0.84,64.37098886479568
10.38,-0.94,53.584806402084205
10.38,-1.09,41.294347841158505
10.56,-0.51,128.73665268459396
10.56,-0.61,103.94754196948534
10.55,-0.71,84.6151632848804
10.55,-0.81,69.58924841955155
10.55,-0.91,57.71415868464488
10.55,-1.06,44.23828920918726
10.54,-1.26,31.80106327500462
9.17,-0.87,52.0324752010138
9.18,-0.96,44.71401365012752
9.18,-1.06,38.008884513291825
9.33,-0.8,60.251863945798796
9.33,-0.92,48.75962998593712
9.33,-1.07,38.04964965793311
9.33,-1.25,28.875990580354426
9.48,-0.75,67.4916453649816
9.48,-0.85,56.21382383656414
9.48,-0.95,47.214922577064705
9.48,-1.1,36.8811416398696
9.48,-1.3,27.205126302656193
9.63,-0.71,74.43202949744799
9.63,-0.81,61.68525578228846
9.63,-0.91,51.561402040838075
9.63,-1.03,42.025071529702345
9.63,-1.18,33.04216549830621
9.63,-1.36,25.268559437734908
9.78,-0.67,82.2702537578882
9.78,-0.77,67.84212107234829
9.78,-0.87,56.435913409408016
9.78,-0.99,45.74393048733856
9.78,-1.17,34.0735739039149
9.78,-1.43,23.15362193105041
9.93,-0.68,82.45427480059426
9.93,-0.88,56.50760548541529
9.93,-1.1,38.72163577636553
8.8,-1.93,12.036200263328102
9.0,-2.24,8.821424026021367
9.0,-2.64,6.184310970477087
9.18,-2.34,8.001261238500879
9.17,-2.87,5.088357104715615
9.32,-2.61,6.253921603468852
9.33,-3.15,4.07114398327547
9.48,-2.73,5.610051897190282
9.47,-3.29,3.6400944616805355
9.62,-2.99,4.51009705531602
9.62,-3.54,3.0224285829416893
9.77,-3.18,3.8623278351410413
9.77,-3.76,2.5779457625540627
9.92,-3.33,3.4220355861409786
9.93,-3.92,2.2923903382043336
10.08,-3.67,2.6631109090100087
10.08,-4.29,1.8027531841732203
10.23,-4.49,1.5801143442203334
10.39,-4.25,1.7888826465417114
10.38,-4.74,1.351627916164282
10.53,-4.54,1.4873478579560426
9.18,-0.98,43.25788044361672
9.18,-1.13,34.073587518640345
9.33,-1.02,41.24985459958856
9.32,-1.28,27.612654792864777
9.33,-1.54,19.34726958098603
9.48,-1.14,34.627116198759616
9.48,-1.44,22.328622368786448
9.47,-1.75,14.996254979265586
9.63,-1.2,32.03796857192303
9.63,-1.54,19.716092728221184
9.63,-1.97,11.686639171034061
9.78,-1.43,23.15362193105041
9.78,-1.78,14.654050678792071
9.78,-2.15,9.63921256148496
9.92,-1.71,16.087923125074383
9.92,-2.27,8.519378076658715
10.07,-1.75,15.412084161360427
10.07,-2.35,7.858806184452075
10.23,-1.99,11.612109331573025
10.23,-2.61,6.106608735144152
10.38,-2.11,10.170408601867024
10.38,-2.73,5.455720680246396
10.55,-2.52,6.632636575510195
9.14,-0.92,47.57175182635146
8.96,-1.25,27.91294920815811
8.8,-1.72,15.152829889626169
8.77,-2.24,8.862479152771545
8.78,-2.94,4.9604501215368995
8.95,-3.92,2.557687080402599
9.1,-4.95,1.440992246193465
10.0,-0.69,81.65836426299876
9.85,-0.87,56.94987819405678
9.83,-1.21,32.17098891231831
9.83,-1.71,16.014930796529235
9.82,-2.24,8.781476969986509
9.84,-2.97,4.529924608479894
9.86,-3.89,2.3520501377006533
9.76,-5.06,1.2367326599046733
9.93,-6.37,0.6626438326411579
10.96,-0.46,152.26110470149857
10.87,-0.6,110.70002870167866
10.85,-0.88,63.17414551414799
10.86,-1.18,37.275520018159035
10.86,-1.69,17.387293880927842
10.83,-2.24,8.886667399893797
10.82,-2.87,4.766427639686704
10.81,-3.92,2.1275869721777148
10.78,-4.93,1.165966915445142
10.7,-6.97,0.4595432422312038
10.7,-8.36,0.27333447550524825
