E,t,xsec
9.92,-0.63,6.534462164899027
9.93,-0.73,6.852432344031798
10.08,-0.6,6.068810706412987
10.08,-0.7,6.521560334815568
10.08,-0.8,6.66980297384187
10.08,-0.9,6.63413266558392
10.07,-1.05,6.406193609476587
10.23,-0.57,5.592927406910469
10.23,-0.67,6.171559671440009
10.23,-0.77,6.405376233707265
10.23,-0.87,6.427166739458534
10.22,-0.97,6.336197371721666
10.23,-1.12,6.035206070200875
10.38,-0.54,5.087909752877551
10.38,-0.64,5.8002247361245445
10.38,-0.74,6.12771306515954
10.38,-0.84,6.212725332331155
10.38,-0.94,6.1503873528364466
10.38,-1.09,5.904956698800255
10.56,-0.51,4.514323645478313
10.56,-0.61,5.361536749104666
10.55,-0.71,5.805662191552382
10.55,-0.81,5.961175157536469
10.55,-0.91,5.947283990753518
10.55,-1.06,5.748849891776175
10.54,-1.26,5.344951884617642
9.17,-0.87,8.340898857750716
9.18,-0.96,8.13196060144898
9.18,-1.06,7.854271647417219
9.33,-0.8,8.070635559349169
9.33,-0.92,7.921161750951666
9.33,-1.07,7.546979913592188
9.33,-1.25,6.989463394866074
9.48,-0.75,7.744776656457116
9.48,-0.85,7.731447493788487
9.48,-0.95,7.574946626997582
9.48,-1.1,7.200289078734582
9.48,-1.3,6.598648164490741
9.63,-0.71,7.380442324897646
9.63,-0.81,7.466174401285915
9.63,-0.91,7.374108606384414
9.63,-1.03,7.132390992956978
9.63,-1.18,6.731737370020881
9.63,-1.36,6.201825642866275
9.78,-0.67,6.973403170593802
9.78,-0.77,7.17498444873395
9.78,-0.87,7.157973999356607
9.78,-0.99,6.973542677745853
9.78,-1.17,6.535308278349317
9.78,-1.43,5.8016048324518446
9.93,-0.68,6.726355045566522
9.93,-0.88,6.893899728713422
9.93,-1.1,6.4958803875734255
8.8,-1.93,5.584268187715642
9.0,-2.24,4.536566855974873
9.0,-2.64,3.6970355961562036
9.18,-2.34,4.138323640039234
9.17,-2.87,3.173306350368846
9.32,-2.61,3.4972855317802747
9.33,-3.15,2.672051893648296
9.48,-2.73,3.1812406479911846
9.47,-3.29,2.4242581532558845
9.62,-2.99,2.7155932096085413
9.62,-3.54,2.08683811544865
9.77,-3.18,2.4000825837575364
9.77,-3.76,1.826736737791722
9.92,-3.33,2.1661732647597183
9.93,-3.92,1.6435918100221816
10.08,-3.67,1.788217625278606
10.08,-4.29,1.3520858688305064
10.23,-4.49,1.2030110039295923
10.39,-4.25,1.2949113937507808
10.38,-4.74,1.0498434898953144
10.53,-4.54,1.1109970019350657
9.18,-0.98,8.080986935286358
9.18,-1.13,7.635265862987794
9.33,-1.02,7.686058530001913
9.32,-1.28,6.908530292767745
9.33,-1.54,6.063335076007859
9.48,-1.14,7.085128577307129
9.48,-1.44,6.166195315074003
9.47,-1.75,5.275650763305769
9.63,-1.2,6.674183225317657
9.63,-1.54,5.674489738805353
9.63,-1.97,4.546096347830491
9.78,-1.43,5.8016048324518446
9.78,-1.78,4.859585071938844
9.78,-2.15,4.012245185457344
9.92,-1.71,4.8916075115328415
9.92,-2.27,3.6639987004629604
10.07,-1.75,4.645404768539017
10.07,-2.35,3.4110768532427147
10.23,-1.99,3.9742236204603056
10.23,-2.61,2.895814866261038
10.38,-2.11,3.626268760280257
10.38,-2.73,2.6478693683569032
10.55,-2.52,2.846453154261002
9.14,-0.92,8.30843585350367
8.96,-1.25,7.625094036532274
8.8,-1.72,6.236407009789999
8.77,-2.24,4.781783655708062
8.78,-2.94,3.3462867361463497
8.95,-3.92,2.024983718649324
9.1,-4.95,1.2513802766864115
10.0,-0.69,6.632161791421165
9.85,-0.87,7.037109498310505
9.83,-1.21,6.35459939570577
9.83,-1.71,4.985048544757813
9.82,-2.24,3.7985585688275774
9.84,-2.97,2.620000390132887
9.86,-3.89,1.6899701403862133
9.76,-5.06,1.0390068767979936
9.93,-6.37,0.5998377026849584
10.96,-0.46,3.441846556400291
10.87,-0.6,4.869317481104173
10.85,-0.88,5.576059617250289
10.86,-1.18,5.170408834161974
10.86,-1.69,4.0927270843059125
10.83,-2.24,3.110691834038008
10.82,-2.87,2.2714885061388226
10.81,-3.92,1.3857411465511176
10.78,-4.93,0.8984655729550269
10.7,-6.97,0.41468959267756517
10.7,-8.36,0.2578564833326386
