E,t,xsec
8.5,-3.7292664731006795,3.981650214088481
8.5,-3.48533403763987,4.663447107832431
8.5,-3.2414016021790597,5.493863000135528
8.5,-2.99746916671825,6.5117888047418795
8.5,-2.75353673125744,7.768194677179744
8.5,-2.5096042957966302,9.330192799282994
8.5,-2.2656718603358206,11.286867626359617
8.5,-2.021739424875011,13.757478017104903
8.5,-1.7778069894142008,16.903103385354278
8.5,-1.5338745539533911,20.943349406456957
8.5,-1.2899421184925808,26.180562520315792
9.125,-5.386488984255002,1.472034957301325
9.125,-5.133622685313042,1.6844439483745994
9.125,-4.880756386371081,1.9360920725693593
9.125,-4.627890087429121,2.235784932270381
9.125,-4.375023788487161,2.5946471155987187
9.125,-4.1221574895452004,3.026820724507065
9.125,-3.86929119060324,3.550401693754041
9.125,-3.6164248916612793,4.18870219014759
9.125,-3.3635585927193192,4.971967271792361
9.125,-3.110692293777359,5.939727113071197
9.125,-2.8578259948353986,7.144045653938198
9.125,-2.604959695893438,8.654049364487435
9.125,-2.352093396951478,10.562202033092653
9.125,-2.099227098009518,12.993801681642507
9.125,-1.8463607990675572,16.119024406572677
9.125,-1.5934945001255967,20.172619424353336
9.125,-1.3406282011836366,25.480967693798135
9.125,-1.0877619022416765,32.502965337441736
9.125,-0.8348956032997163,41.891259287478206
9.75,-6.798935210885176,0.7013392569294533
9.75,-6.55181761725734,0.786351467741286
9.75,-6.304700023629505,0.8844673721059342
9.75,-6.057582430001669,0.9982987710019717
9.75,-5.810464836373834,1.1308469725322374
9.75,-5.563347242745998,1.2858475938796052
9.75,-5.316229649118163,1.4679104827190532
9.75,-5.069112055490327,1.682753638350123
9.75,-4.8219944618624915,1.9375072333514354
9.75,-4.5748768682346554,2.241111859533266
9.75,-4.327759274606819,2.605580946606401
9.75,-4.080641680978984,3.043002082502513
9.75,-3.8335240873511487,3.573849157113495
9.75,-3.586406493723313,4.22084049164973
9.75,-3.3392889000954775,5.014313317032424
9.75,-3.092171306467642,5.993779669918396
9.75,-2.8450537128398063,7.211076129233144
9.75,-2.5979361192119708,8.734721013218559
9.75,-2.3508185255841347,10.656026393552732
9.75,-2.1037009319562996,13.097663563537662
9.75,-1.8565833383284636,16.225908162221444
9.75,-1.6094657447006284,20.268185524146734
9.75,-1.3623481510727924,25.538718656539878
9.75,-1.1152305574449572,32.475734263883425
9.75,-0.8681129638171212,41.69744130869712
9.75,-0.6209953701892861,54.085841526390205
10.375,-8.125830255101352,0.37407884185713103
10.375,-7.879501665217729,0.4140288010282678
10.375,-7.633173075334106,0.4594412842936042
10.375,-7.386844485450483,0.5112255409726498
10.375,-7.14051589556686,0.5704695431932022
10.375,-6.8941873056832375,0.6384797932841914
10.375,-6.647858715799615,0.7168319600305564
10.375,-6.4015301259159925,0.8074340173315132
10.375,-6.1552015360323695,0.9126065502960132
10.375,-5.908872946148747,1.0351843454164416
10.375,-5.662544356265124,1.1786470009141383
10.375,-5.416215766381502,1.3472855767156717
10.375,-5.169887176497879,1.5464185988102848
10.375,-4.923558586614256,1.7826719279588097
10.375,-4.677229996730633,2.0643444178978854
10.375,-4.43090140684701,2.4027190451617595
10.375,-4.184572816963387,2.8085605858315756
10.375,-3.938244227079764,3.3011772212316646
10.375,-3.691915637196141,3.901424951935551
10.375,-3.445587047312518,4.637200679381901
10.375,-3.199258457428895,5.544771930299936
10.375,-2.952929867545273,6.671588637800213
10.375,-2.70660127766165,8.080187554457508
10.375,-2.460272687778027,9.85362005273966
10.375,-2.2139440978944043,12.103071664380797
10.375,-1.9676155080107813,14.978640769021998
10.375,-1.7212869181271584,18.68476598404331
10.375,-1.4749583282435355,23.50247607450503
10.375,-1.2286297383599134,29.821560382291644
10.375,-0.9823011484762905,38.19027474949927
10.375,-0.7359725585926675,49.3835449337087
10.375,-0.48964396870904503,64.51498372655499
11.0,-9.408668463495644,0.2143716322947468
11.0,-9.158423169762626,0.235314198391312
11.0,-8.90817787602961,0.25887482281573787
11.0,-8.657932582296592,0.28545209927825577
11.0,-8.407687288563576,0.31551633709208554
11.0,-8.157441994830558,0.3496210056911967
11.0,-7.90719670109754,0.38843834943895156
11.0,-7.656951407364523,0.43274708467887224
11.0,-7.406706113631506,0.48349537638688334
11.0,-7.156460819898489,0.5418184039173297
11.0,-6.906215526165472,0.6090858402749447
11.0,-6.655970232432454,0.6869570464507709
11.0,-6.405724938699437,0.7774510930846815
11.0,-6.1554796449664195,0.8830355911794188
11.0,-5.905234351233402,1.0067401958097224
11.0,-5.6549890575003845,1.1523023091734401
11.0,-5.404743763767367,1.3243550911762096
11.0,-5.15449847003435,1.5286713825373046
11.0,-4.904253176301333,1.772481902672927
11.0,-4.654007882568315,2.0648930142392947
11.0,-4.403762588835298,2.4174384103437276
11.0,-4.153517295102281,2.844807509053878
11.0,-3.9032720013692632,3.3658480188788054
11.0,-3.653026707636246,4.004842712201769
11.0,-3.402781413903229,4.7933448062885216
11.0,-3.152536120170212,5.77260515362716
11.0,-2.902290826437195,6.9969514244023685
11.0,-2.652045532704177,8.53845890922352
11.0,-2.40180023897116,10.493541817981923
11.0,-2.151554945238143,12.992200979089551
11.0,-1.9013096515051249,16.211272037534503
11.0,-1.6510643577721078,20.39349962937796
11.0,-1.4008190640390907,25.87535459806628
11.0,-1.1505737703060728,33.127937988107185
11.0,-0.9003284765730566,42.81807083213161
11.0,-0.6500831828400386,55.90025251274639
11.0,-0.39983788910702334,73.75778939509048
